"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Beech-Wilson","Pottstown","PA","Philadelphia-Camden-Wilmington","Montgomery",1337,135000,134950,129400,129900,129900,132350,128000,126450,126450,124450,123450,119700,114900,109900,107400,104449.5,111900,108700,109900,111200,111200,109900,103900,95000,93000,92800,89900,89950,95950,89950,94500,95900,99950,109900,104950,99950,104000,1e+05,105000,105000,102500,105000,102450,105000,105000,104900,1e+05,1e+05,99000,94000,89900,87900,79477,82000,84999,84999.5,84000,79900,84450,79900,85000,79945,79990,90450,93100,95200,89900,79900,89900,87450,89000,79950,86450,85000,79900,79900,85900,79999,78699.5,89900,89900,78699.5,76199.5,86000,86000,86000,87000,89900,89900,94250,99900,99900,102400,92450,99700,95000,97250,95000,85900,99750,99700,109450,112350,109900,104900
"ACCENT","Des Moines","IA","Des Moines-West Des Moines","Polk",1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,99900,99950,95000,92500,88900,97500,95000,97500,1e+05,105950,112450,117250,109900,110000
"Robberson","Springfield","MO","Springfield","Greene",1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,54900,53700,54900,55900,54900,55900,60837,64900,64900,64200,64200,66900,60000,60000,65000,66219,68900,69500,69500,69500,67438
"Cradock","Portsmouth","VA","Virginia Beach-Norfolk-Newport News","Portsmouth City",1340,129900,136450,133250,129900,124775,125000,119000,125400,120000,116950,115450,110000,108650,110000,107500,119850,119400,110000,112250,112250,110000,110000,110000,110000,106400,89950,90000,88350,95000,97000,92500,92750,89000,88000,85000,87750,89200,99900,90000,99900,98950,108000,109900,102000,99900,101450,103000,119800,108000,116200,102200,93750,86000,88700,89900,94700,96000,97000,101000,99900,1e+05,99500,99000,95000,103700,110000,103600,107500,107500,119900,119900,123000,121900,119900,123000,123400,119900,120000,118700,124900,115000,99950,109499.5,110000,112450,114900,118701,120000,125000,123950,123950,125000,120000,122500,115000,118000,116500,114900,117450,124000,124950,139000,139000,134700,139900
"Parkway","Albuquerque","NM","Albuquerque","Bernalillo",1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198000,199000,215000,215000,199494.5,207500,197000,199000,201400,197000,199900,2e+05,194494.5,187489.5,197900,197900,215000,229900,222000,224999.5,225000,205000,204900
"Dignowity Hill","San Antonio","TX","San Antonio-New Braunfels","Bexar",1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,250000,262900,259950,259637.5,252900,252900,254900,253200,259000,259000,260000,260000,269000,264900,255000
"Manatawny-Farmington","Pottstown","PA","Philadelphia-Camden-Wilmington","Montgomery",1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,145000,140000,141250,127950,123250,118400,114900,118900,117500,110000,110000,110000,117700,105700,106500,124900,116950,115000,124900,124900,119950,119950,119900,119450,119450,105000,102000,99900,104900,101349.5,102700,106200,99000,106500,99500,98700,104000,104000,89900,95250,105000,106250,94900,99000,101450,106000,107000,102450,88750,102400,116200,117500,109900,108825,110000,108500
"Seven Oaks","Bakersfield","CA","Bakersfield","Kern",1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534925,539950,529900,462500,528000,526500,525000,489000,476950,477750,484900,467000,459000,459000,476375,486341,465000,489000,499000,490750,449500,449000,454900,464750,454000,464250,475000,491160,474000,495000,524950,525000,499950,467450,471950,482450,526725,520000,479900,499900,525000,526250,521200,509500,495000,499500,495000
"Stroh Ranch","Parker","CO","Denver-Aurora-Lakewood","Douglas",1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352450,408000,401500,439950,449950,436950,439000,449900,449700,439500,429900,431950,450000,438950,439900,444950,436000,399950,4e+05,410000,410000
"Tara","Baton Rouge","LA","Baton Rouge","East Baton Rouge",1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251950,280000,299950,298435,297500,302500,277500,293950,269500,298059,339700,329500,350000,330450,335000,335000,274900
