"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
763939,"Chester Park-UMD","Duluth","MN","Duluth","Saint Louis",718,86000,86300,86600,87000,87300,87700,87900,88200,88500,88900,89100,89100,89100,89200,89300,89500,89900,90500,91100,91900,92900,93900,95100,96200,97400,98600,100100,101700,103500,105400,107300,109300,111400,113500,115400,117000,118500,119900,121100,122300,123400,124400,125300,126100,126800,127400,127800,128000,128100,128200,128300,128600,129100,129800,130700,131800,132900,134200,135500,136700,137900,139200,140700,142300,144200,146300,148500,150800,153000,155100,157100,159000,160700,162200,163700,165300,167200,169300,171500,173600,175300,176800,178500,180900,184000,186700,188200,188100,186900,185800,185400,185900,186900,188000,188900,189400,189700,190100,190900,191800,192600,193100,193500,194100,195100,196500,198300,200500,203300,206800,211000,215700,220800,225500,229300,232200,234100,235000,235300,235100,235200,235700,236300,235700,233500,229600,225100,220900,217800,216100,215300,214200,212500,210300,208400,207700,208200,209000,209700,209900,209500,209100,209100,209300,210100,210700,210300,209500,208900,208700,209200,209900,210300,210600,211100,211600,212700,213400,213800,215100,217300,219000,220600,221300,222300,222900,222300,223500,223600,222200,219300,216200,211600,209100,206800,204600,204400,205300,204900,203200,202900,201900,201100,201200,202900,203900,203400,203400,204100,204400,203900,200500,194700,192100,193200,194800,196500,198700,201100,203100,201800,199200,199300,201300,202000,202600,203900,205600,207100,208500,210300,212000,213500,214800,215400,215400,217000,219000,219800,219000,217500,215000,212300,211000,210200,208100,206000,206800,209700,211300,210900,210600,210800,211500,213600,216300,218900,221700,223600,225600,228500,231200,232600,234000,236800,239300,239200,239400,242100,244900,246700,249100,251100,253400,256100,255900,252400,250200,251200,251300,249400,250800,256700,259200,259900,260800,262300,262700,262600,260900
269525,"Collister","Boise","ID","Boise City","Ada",719,185500,186500,187600,188800,189900,191000,192100,193100,194000,194900,195700,196600,197500,198500,199700,200800,201800,202500,203000,203300,203400,203400,203300,203100,203000,203000,203200,203400,203500,203400,203300,203200,202900,202700,202500,202300,202400,202600,203200,203800,204400,204800,205200,205500,205700,205800,206000,206200,206500,207000,207600,208400,208900,209300,209400,209400,209300,209000,208700,208400,208200,208300,208600,209000,209300,209300,209200,209000,208700,208400,208300,208300,208500,209200,210200,211500,212700,213700,214400,215600,218500,222600,226500,229500,230900,230100,227300,223500,220300,218000,216500,215600,214800,214300,214000,214100,214500,215100,216100,217300,218500,219400,220100,220600,221000,221300,222100,223500,225500,228000,231100,235400,241500,250000,260300,270700,279600,286100,290800,295400,301400,308300,315000,320500,323800,324300,322900,321400,321500,322900,324700,326400,327900,328300,327800,326600,325400,324200,322600,320600,319200,317800,316000,314200,313300,312500,311100,308700,306200,303400,300100,296400,293700,291700,289200,286400,284200,281900,279100,276300,274300,272800,271200,269700,266700,265200,267500,267100,261900,258000,256100,254000,252100,251100,250700,248600,246200,245800,244900,243300,240600,237500,234700,233300,230000,227700,229100,233500,235100,231500,227200,226100,227800,228800,230200,233200,237100,239700,241300,242700,244200,246400,249000,252200,255400,258000,261100,265100,269900,271500,270100,270100,272600,273900,273700,274100,276000,278300,279200,278500,277800,276800,276300,276100,276700,275400,274300,273700,274300,275700,277200,277900,280000,286200,291500,293200,295100,300200,304400,306900,310400,314200,318900,322300,323100,322700,321300,318500,318500,320700,321400,322000,323400,324300,324800,326100,329700,334500,340600,349000,358400,367700,377100,385400,393400,402700,409400,414000,418700,422000
274059,"Hosford-Abernethy","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah",720,176400,178000,179600,181100,182600,184200,185800,187500,189500,191500,193100,194500,195900,197200,198500,199700,200800,202000,203300,204600,206100,207600,208700,209700,210500,211300,212000,212600,213300,214000,214800,215800,217000,218300,219300,220100,221000,221900,222700,223500,224400,225400,226500,227800,229300,230800,232100,233400,234600,235800,237000,238300,239800,241500,243400,245700,248300,251000,253400,255900,258300,260600,262900,265200,267500,270000,272700,275600,278600,281300,283700,285900,287900,289800,291300,292800,294400,296200,298400,300100,301500,303500,305900,307700,309400,311700,315100,319200,323200,326400,329000,331600,334100,336300,337800,338900,339300,339300,338900,338400,338400,339400,341100,343600,347400,352400,359400,368800,380300,393100,406400,419500,431700,442300,450900,457800,463700,468500,471900,474200,475700,476300,477100,479100,482300,486300,490300,494000,497300,500300,502500,504500,506900,509000,510100,510200,509800,509200,508500,507800,507900,509100,510600,512000,513700,515300,515700,513900,510600,507200,504500,502000,499800,498000,495100,490200,484700,479100,473600,470000,469000,469600,470400,471600,471000,471600,473500,473000,469700,469000,468000,463300,455900,450500,447800,448500,448400,443400,436100,430900,427400,424400,425600,430500,433500,432100,428800,423900,421500,421400,424200,429500,433400,433300,434500,437000,442400,449800,456900,462100,467900,474400,481500,488700,496600,504500,508800,511200,515400,519700,522200,523900,525100,527800,532700,536700,539200,540800,544500,551700,558000,561600,568000,577200,582400,586300,591800,602800,617300,630900,636900,641900,649000,658200,665500,672000,680000,685000,688400,694100,703700,713200,723600,731700,738500,743600,748000,749700,750700,753300,754500,752400,750100,754500,757100,753300,747800,747300,745800,743900,745100,749900,749100,739400,731700,728200,726400,725600,723100,718700
764287,"La Costa Oaks","Carlsbad","CA","San Diego-Carlsbad","San Diego",721,587300,587600,587800,588000,588300,588800,589900,591300,593800,597000,600200,603100,606000,608900,612000,615400,619100,623400,628200,633700,640300,647800,655000,661700,668200,674400,680400,686200,692000,697800,703900,710200,717200,724600,731600,737600,743000,747600,751800,755600,759400,763300,767400,771900,777100,783100,788800,793700,797800,801400,804700,808000,811500,815600,820300,825700,832200,839400,846700,853200,858700,863200,866900,870100,873200,876500,880200,884000,888300,893000,897600,900800,902300,902400,901500,900300,899400,899100,899600,901700,903700,903300,900400,897800,896600,897700,902000,910000,921300,935600,951900,969000,986500,1005000,1026200,1051800,1082600,1117000,1152900,1186600,1214800,1236100,1250900,1259700,1265100,1269800,1275000,1281500,1288800,1295700,1302200,1307600,1311400,1314300,1316400,1317500,1318500,1319500,1320100,1320300,1319700,1318000,1315000,1309900,1303700,1299000,1298000,1301100,1308400,1315000,1315700,1310300,1301300,1291300,1282200,1273800,1265800,1258300,1249700,1239000,1227300,1213800,1198900,1184200,1170100,1156900,1144700,1134500,1128000,1125400,1123800,1123900,1125800,1126500,1123700,1118900,1113900,1108000,1105000,1109500,1119400,1128100,1133400,1138000,1132000,1125200,1125500,1130900,1140000,1156700,1160300,1148100,1135300,1124900,1115400,1110900,1105500,1095500,1090100,1094100,1103400,1111300,1109200,1106400,1100700,1085600,1074100,1071100,1072600,1079300,1083100,1086500,1093400,1085700,1089100,1113700,1134800,1151900,1174800,1179900,1184900,1201700,1226200,1229600,1207100,1187400,1189900,1190600,1197300,1208700,1215600,1227300,1248200,1258700,1265100,1278800,1293800,1317700,1335500,1335200,1322900,1313500,1302700,1300000,1299000,1298900,1300200,1303500,1309600,1321200,1335000,1349500,1367200,1398800,1416100,1411100,1413200,1431100,1433500,1426800,1430500,1441900,1444600,1439100,1434900,1432800,1434200,1443600,1451200,1455100,1460700,1470500,1479200,1486900,1491100,1500900,1505100,1506600,1524700,1540600,1531600,1520500,1528000,1547200,1566300,1566400,1557800,1559500,1574700,1585400
268946,"Deerwood","Jacksonville","FL","Jacksonville","Duval",722,273100,273900,274600,275300,275900,276500,277100,277700,278600,279600,280600,281300,282000,282600,283100,283600,284000,284300,284600,285000,285500,286400,287200,287800,288500,289200,290100,291100,292000,293000,294200,295500,297000,299000,301000,303000,305100,307400,309700,312000,314400,316800,319400,321900,324800,327900,331000,333900,336800,339600,342400,345100,347700,350100,352500,355000,357500,360200,363100,365800,368500,371200,373900,376400,378800,381100,383600,386100,388800,391900,395100,398400,401700,405000,408300,411500,414600,417500,420500,424200,428700,432900,436100,439000,441800,444400,447300,450700,454500,458900,463600,468200,472500,476600,480500,484400,488100,491500,495100,499000,503400,508300,513800,519500,525500,531800,537900,544200,550900,557700,564800,572800,581100,589500,597500,604700,611100,617200,623000,629500,637000,643800,649000,652600,654400,655300,655800,655700,654900,653600,651200,648700,646300,643100,638800,634900,631000,626700,622400,618100,614100,610200,605200,600000,594800,588100,579600,570700,560700,551000,542500,534600,526900,519500,511400,502800,493600,482600,472200,466200,463000,460100,457900,456200,453500,450600,451400,449500,444200,443400,446500,445200,443200,442200,438500,433900,429100,426800,424900,423900,423300,425700,431400,438700,443400,444500,443900,442800,443300,442400,440600,440800,443400,443000,439300,434200,430600,429300,429800,429600,430400,431500,432500,433500,436000,438700,441500,443500,445500,446700,448600,453200,459100,463000,464700,468000,471000,472200,470500,467700,464600,464400,466100,466400,463300,460700,460100,458200,455400,454800,457500,462800,466700,468100,469000,470100,469100,467500,466800,468600,472900,476200,478200,482000,487000,489300,491800,496500,502300,510600,522900,534100,538700,538500,536700,533600,532500,536100,538300,536500,536000,535800,531000,526000,525400,526300,523800,521200,519300,518000
117559,"Rancho Rinconada","Cupertino","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",723,475000,476200,477500,478700,479800,480900,481900,483300,485500,487700,489100,490100,491500,493300,495600,498400,501800,505800,510400,515800,522700,529800,536300,542700,549700,557300,565500,574400,584000,594400,605500,617900,632100,646600,660400,674400,689500,705300,721800,739200,757200,775800,795000,815400,837200,858800,878800,898100,917600,936800,956000,975100,993800,1012000,1029800,1048100,1066600,1083200,1096800,1109100,1120500,1130600,1139600,1147600,1154300,1159700,1163700,1167400,1170000,1169800,1166500,1161600,1155300,1148300,1141000,1133400,1125800,1118500,1113000,1100000,1082600,1072400,1070000,1064500,1056800,1048400,1040800,1035400,1031800,1029400,1027000,1025700,1025700,1026700,1029800,1036900,1046900,1057900,1068300,1076900,1083500,1089800,1097400,1108800,1124100,1140600,1157000,1175300,1195300,1216400,1239000,1261700,1282200,1298700,1311000,1320800,1328800,1333300,1333700,1331800,1328000,1322600,1315400,1306000,1295500,1286600,1281600,1281500,1286400,1293500,1299800,1303300,1303700,1302300,1302300,1306600,1313600,1320900,1326100,1328600,1328100,1324600,1318200,1310800,1303500,1297200,1292800,1287400,1277800,1265900,1255200,1247300,1243200,1239600,1231100,1216700,1199000,1180100,1167400,1166700,1172300,1176700,1179100,1183400,1187600,1193400,1197200,1197700,1203100,1212500,1210500,1197200,1193500,1203600,1209900,1210100,1214200,1212300,1200400,1193700,1194800,1200300,1204900,1205000,1205000,1209500,1218300,1217800,1197300,1182100,1195500,1224100,1244300,1262100,1290700,1329400,1363900,1387000,1408000,1428800,1450400,1466600,1484300,1504900,1531500,1556900,1577100,1585700,1575900,1560200,1555500,1568800,1592900,1619100,1639800,1662500,1687100,1703500,1717700,1741300,1768600,1788200,1806900,1833800,1864000,1890100,1913900,1932200,1953800,1987600,2029600,2063400,2091300,2116300,2135200,2140600,2141500,2149500,2165200,2181300,2194400,2192900,2171700,2151400,2147100,2156700,2167300,2182300,2219500,2272100,2309100,2328800,2339900,2348700,2364200,2401900,2451600,2500200,2542300,2589100,2625500,2662900,2703800,2730300,2741000,2766000,2789700,2789900,2781300,2784400
140292,"Sauganash","Chicago","IL","Chicago-Naperville-Elgin","Cook",724,363300,364600,365700,366600,367400,368000,368500,368700,369000,369800,370500,370700,370800,370800,370600,370400,370200,370100,370300,370300,370800,372000,373600,375000,376700,378600,380600,382800,385200,387900,390800,393400,396500,400200,403900,407400,411000,414400,417700,420800,424000,427100,430200,433100,436200,440000,444100,447700,451500,455200,458700,462000,465300,468600,472000,475100,478200,481900,486100,490400,494900,499400,503800,508200,512700,517600,522700,527500,532500,538300,545000,551900,559100,566200,573000,579500,586000,592600,598600,607300,616000,619500,617800,615900,613300,610100,606500,602500,598600,595700,594700,595400,597400,601200,606400,612100,619000,628100,640200,654800,669400,681700,691400,699100,707100,716600,726700,736500,746200,755000,762600,769000,775000,781000,787200,793100,798700,804200,809600,813900,817500,820000,820600,819500,818400,819300,822600,826600,829900,832400,834200,834500,833700,832200,830300,828300,827600,828300,829200,827600,821400,812400,803500,795800,789200,784100,780000,775300,770200,766700,765500,764700,762600,759900,758000,756000,751300,744900,739100,735000,732700,731800,732200,732700,732700,729900,730400,732600,719300,695000,678900,670200,660400,648100,635000,625600,621700,622600,621400,615100,613100,622700,631300,636500,638100,637100,632500,623700,617400,614100,605700,595400,602500,613800,616200,613900,616800,617100,614300,614000,614300,614300,617200,624000,630000,635100,638300,642100,644700,648100,650200,650300,647600,645700,643800,641800,638500,638200,639700,638700,637800,640200,641800,641000,638400,636000,638400,646400,653200,657200,663200,667000,668800,673700,680700,684000,690000,695600,703100,711800,715100,708000,702300,705700,709100,710900,716300,723800,723700,724500,725100,725100,726800,731300,735700,738100,738200,734200,735300,746900,759800,760000,757000,756900,754100,748300,745300,743900,742000,742100
206987,"Hillsdale","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah",725,207600,209900,212000,214200,216400,218600,220800,222900,225200,227500,229500,231100,232600,233900,235100,236300,237400,238600,239900,241100,242600,244100,245400,246300,247200,247900,248500,249200,250000,250900,252000,253200,254800,256400,257900,259200,260500,261500,262600,263600,264800,266100,267600,269000,270600,272200,273700,274800,275600,276300,276800,277200,277800,278600,279500,280500,281600,282700,283800,284600,285200,285500,285700,285900,286400,287100,288100,289300,290500,291900,293400,294600,295600,296300,297000,297700,298700,300000,301600,303700,306500,309300,311700,314000,316600,319900,323900,328200,332300,335700,338400,340500,342100,343400,344500,345500,346800,348400,350400,352600,354600,356300,357900,360100,363300,367800,373800,381100,389300,397700,405900,414300,422900,431900,441100,449500,456400,461600,465700,469800,474600,480000,485100,489300,491600,492500,492900,493500,494300,495400,496200,496000,494600,492300,489900,488100,486900,486200,486000,485500,484200,483300,483100,483500,484500,486100,487800,487800,485800,483200,481700,480500,479200,478300,477200,474600,471000,466700,464000,464900,467600,469400,470700,471200,470900,471000,471600,468700,461400,452200,441200,427200,416300,409200,404200,401800,402700,400400,393800,388800,388300,389100,389600,392500,395900,397300,395300,392100,389300,388900,390900,394500,397400,399700,402700,405100,407500,411500,415800,417300,417700,417800,419500,423300,428300,434200,440900,445300,446100,447300,450600,454000,453800,453900,456900,461600,465300,468200,469700,472200,476700,482000,485300,488000,491600,498000,504400,508400,511500,517800,526600,537000,545500,550100,554000,561400,570300,575300,577100,581700,589800,597000,604000,610500,613200,613200,614800,619800,626200,631100,633300,634400,634800,634000,631200,629100,630700,632700,634100,634100,633700,637400,644000,645400,645100,645700,645000,642400,640000,638800
763585,"Jordan Heights-Old Fairgrounds","Allentown","PA","Allentown-Bethlehem-Easton","Lehigh",726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500,37800,37700,38100,38800,39200,40400,42300,42600,41600,40100,40000,40500,40700,41100,42200,42700,42800,42200,40500,38900,38600,39400,40300,41200,41700,42300,42600,43000,43400,44100,44500,44300,44400,45100,45200,43500,42000,41900,42700,43400,44000,44600,45700,47300,48700,50700,52400,54000,55700,57600,59100,60200,60100,60800,62800,64900,66500,68300,70400,72500,74600,75900
140898,"West End","Allentown","PA","Allentown-Bethlehem-Easton","Lehigh",727,183100,182000,180900,179700,178600,177600,176800,176100,175300,174600,173900,173300,172700,172200,171700,171300,171000,170900,171000,171300,171500,171700,171900,172100,172400,172600,172900,173100,173500,174000,174700,175700,176600,177300,178000,178800,179600,180300,181100,181900,182700,183800,185100,186500,187900,189300,190600,191900,193200,194600,195800,197000,198300,199800,201400,203300,205100,206600,208000,209400,210700,211800,212800,213700,214700,215900,217400,219000,220600,221900,223200,224600,225800,227000,228000,229000,230300,231900,233900,236200,240500,246700,252600,256700,260000,262800,265200,267200,268700,269200,268500,266900,264400,261700,259600,258500,258000,258300,259200,260600,262200,263900,265700,267600,269800,272300,275300,279300,284200,289800,296100,303200,310300,316900,322900,328300,333100,337200,340800,344500,348100,350800,352400,353100,353300,353500,354400,355800,357200,357200,354900,351000,346300,341300,337200,334900,333800,332600,330700,327500,323600,319600,316500,315700,316600,317600,318100,317900,317000,315900,315100,314500,314500,314300,313600,313000,312500,310800,308200,304500,299600,293800,287700,283000,279400,277300,277800,277200,274100,272200,271600,269100,267100,267000,267600,268800,269200,268700,267600,266000,263700,263500,262900,262100,263100,265700,266000,265800,266900,268300,268500,269000,269700,269000,268900,270100,269900,268800,270900,271800,269700,268200,267500,266900,267200,266300,265100,266300,267900,267400,266300,266500,267500,268400,266800,266100,267700,269100,269600,271200,272300,272400,272100,269800,267100,265200,266900,269900,271700,272800,273700,273800,276900,283900,288600,291500,294900,296800,296600,294500,292500,293800,295800,293400,285500,276000,273300,276400,278900,280900,283700,283700,283200,283800,285700,285300,284700,285900,287400,288200,290400,292200,292900,294700,297300,298200,298200,302900,311500,317200
737997,"Blue Oaks","Roseville","CA","Sacramento--Roseville--Arden-Arcade","Placer",728,281200,280500,279900,279400,278800,278400,278200,278400,278900,279600,280300,281000,281700,282500,283200,283900,284400,284800,285200,285800,286500,287200,287800,288100,288300,288500,288600,288700,288800,289000,289300,290000,291200,292600,294000,295500,297200,299000,301000,303100,305200,307300,309700,312300,315400,318400,321300,324000,326600,329200,331700,333900,336100,338100,340300,342800,345600,348400,351000,353600,356100,358500,360900,363200,365200,367300,369600,372300,375400,378400,381100,383700,386200,388500,390600,392600,394400,396200,398300,400200,402100,405400,409800,414000,417800,421600,426300,432600,440500,450200,461200,472800,484600,496200,507400,518800,530400,541700,553000,564400,575700,586300,595600,603000,609200,614600,619900,625900,633100,641300,649900,657300,662700,666200,668100,669300,670500,671500,672200,672500,671900,670700,668800,665700,661500,657300,653300,649900,647600,646200,645600,644700,642700,639900,635600,629200,621700,614000,605000,593900,580500,565800,550900,535700,520300,506600,495100,485300,477200,470400,463500,456700,450300,444700,439600,433400,425700,417600,411700,408900,408200,407600,406300,404500,402600,402200,402800,405900,411100,415200,416300,415900,412800,408000,404900,401900,399200,398000,396100,390900,385900,383100,382200,381000,380900,381200,382900,386300,390100,391200,391400,393600,398900,402800,402200,400500,399600,400900,404400,409800,416300,422000,426200,431500,438300,447200,457800,469200,479900,488900,495400,502200,506400,507600,509800,514000,514700,512500,511900,513000,515000,517500,517600,514700,512500,511900,512400,512100,512700,516100,519900,522300,523800,524000,523200,525300,530200,535200,539500,542200,542500,541700,543000,544900,545700,545700,547300,548700,550300,552100,553200,554700,558600,562700,564800,566300,569200,572300,573400,573400,573700,579000,590100,599400,601200,599800,598300,597000,595300,595300
12980,"Newton Upper Falls","Newton","MA","Boston-Cambridge-Newton","Middlesex",729,392600,393900,395200,396400,397700,398800,400100,401400,403400,405900,408300,410200,412300,414500,416800,419300,422000,424700,427600,430700,434700,439300,443800,448000,452600,457200,462100,467100,472200,477200,482400,487700,493700,500200,506400,512200,518000,523900,529900,536000,542100,548200,554400,561000,568500,577000,585400,593600,602100,610800,619900,629200,638500,647600,656700,666000,675800,685800,695600,704900,714000,722600,731100,739200,746800,753900,760600,767100,773900,780900,787600,793900,799800,805200,810500,815700,820400,824700,828900,832900,836300,839000,841800,845400,849400,852400,854100,855000,856000,857800,860400,863300,866100,868800,871000,872600,873600,874300,875800,878500,882500,888400,895900,903700,910600,916300,921600,927600,934800,942400,949900,957100,962600,965700,965600,962300,957100,951700,946200,941800,939100,937300,934200,928800,922100,916700,913600,911700,910800,910700,909700,907200,903000,897400,891000,886000,883000,881300,878700,874400,870300,869000,868900,869100,868700,867100,864300,863300,865800,871600,877500,881800,886600,893600,899900,904600,908400,911000,910000,906100,903000,904000,905500,905000,907300,912700,917300,906400,885000,868000,865100,867100,869100,864700,856000,851300,846400,832800,815100,807200,808800,816000,822000,823700,817600,804200,794500,792800,797200,801500,805600,812400,821900,826700,829500,835600,841100,847200,855600,862600,863700,863300,868500,877800,890700,903700,911200,913000,917800,926700,938700,944600,939300,933800,935700,943800,955100,964600,967800,971400,979000,983800,983200,987900,997100,1004400,1010900,1017600,1022200,1031200,1040500,1048200,1060500,1071800,1072000,1065700,1062200,1071600,1092500,1114700,1115300,1104900,1107300,1121700,1128200,1139300,1158700,1179600,1198700,1210700,1217900,1228000,1243600,1253900,1259200,1260800,1269500,1291500,1315900,1331900,1351600,1376800,1378500,1363500,1354400,1356500,1362900,1370100,1366600,1359600
274739,"North Rose Hill","Kirkland","WA","Seattle-Tacoma-Bellevue","King",730,218300,219400,220400,221600,222900,224300,225800,227600,229600,231600,233400,235100,236800,238600,240400,242200,244200,246300,248500,250900,253500,256100,258400,260400,262500,264600,266700,268800,271000,273300,275600,278200,280900,283500,285600,287500,289400,291100,292900,294800,296700,298700,300800,303200,305700,308100,310100,311900,313500,315200,316800,318500,320300,322200,324300,326700,329200,331600,333500,335100,336500,337900,339200,340600,342000,343700,345500,347700,349900,351800,353100,354100,354900,355600,356300,357000,358000,359200,360900,361900,362800,365100,369100,372900,376200,379000,381500,383300,384100,383900,383200,382800,383100,384100,385900,388600,392300,396800,401900,407700,414000,420700,427400,434200,440900,447200,453400,460400,468600,477600,487000,497000,507500,518200,528500,538200,547100,554800,561200,567100,573000,578800,584400,589900,594800,598500,600900,602600,605100,608900,613300,618000,622600,625600,626700,626700,626500,626100,624900,623100,621700,620000,616700,612600,609500,606700,602700,596700,589900,583100,575900,568200,562000,556300,548800,539400,530600,522100,514600,509400,507300,506800,506400,506400,508800,511600,512300,508600,501600,494900,491800,486600,480300,477000,476700,476700,472900,466500,461600,459700,456000,452800,450900,452300,453700,451600,449200,449300,448200,448200,453300,459200,464300,468800,472200,475700,478500,480800,484400,488900,493600,499100,504400,513300,525500,537100,546200,553400,558500,562000,564300,564500,564500,566000,569900,575300,580800,585300,589700,595000,602500,612000,619500,623600,629100,635700,640000,644600,653100,661700,669000,675300,680700,688000,700300,718700,734600,742700,745900,753800,764300,774000,781600,792700,805900,815600,824000,834900,848600,861500,875400,887300,898700,908500,915100,924200,938900,954600,965400,971000,975300,988100,1000800,1002600,998800,1006000,1019500,1022500,1022000,1027200
762095,"Sunrise Oaks","Citrus Heights","CA","Sacramento--Roseville--Arden-Arcade","Sacramento",731,144400,143800,143300,142800,142300,142000,141700,141500,141400,141500,141400,141200,141100,141000,141000,141000,141000,141200,141500,141900,142500,143100,143700,144200,144700,145300,145800,146400,147100,148000,148900,149900,151100,152400,153600,154700,155900,157100,158500,159900,161300,162900,164700,166600,168700,170900,173000,175000,176900,179000,181000,183100,185300,187700,190200,192900,195900,198700,201500,204200,206900,209500,212100,214800,217600,220600,223600,226800,230000,233200,236000,238800,241400,243800,246300,248700,251400,254100,257200,260200,263000,266400,270400,275000,279900,284900,289800,294300,298300,301500,304100,306500,309300,312800,316600,320700,325200,330300,336400,343500,351100,359500,368700,378200,387400,395500,402000,407600,412600,416700,419800,421700,422300,422000,421200,420000,418500,416800,415500,415000,415300,415800,416100,415300,413000,408800,403000,396300,390500,387000,385500,384400,382400,378900,374500,369900,365100,360200,355100,349800,344000,337200,328900,319700,310500,302400,295100,290000,287100,285300,282900,280800,279200,278300,277100,275200,272500,269500,267000,266100,266500,267700,269300,271800,274800,277900,280000,279500,276400,273700,271200,267500,262600,258200,254500,252100,250500,246700,239600,234100,231700,229900,227300,224400,222300,220800,220900,218300,212700,207800,207900,209900,213400,218200,223600,227500,228900,230000,232700,237200,243000,248800,255400,262400,270400,277800,284800,290400,295800,298400,299500,300800,301500,301000,300000,299300,297800,296800,296900,298900,302500,305700,306500,305800,307000,309600,313400,318400,321200,319800,316100,314400,315000,318500,321800,326200,330700,335300,338200,341900,346400,350100,352800,356600,360800,364500,367900,369400,370100,372800,376000,376300,374700,374200,375800,377300,377000,376900,377400,378400,381500,386300,388400,387400,386900,389200,392800,396000,398100,398800
