"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Near North","Chicago","IL","Chicago-Naperville-Elgin","Cook",156,415000,402500,398500,396431,379000,375000,399000,405000,394931,399000,399900,399000,399000,399000,399000,369950,364800,363197,369700,365000,357621,349999.5,359450,399000,412500,374900,374950,392250,395000,415000,419000,415000,440000,435000,435000,415000,398750,399450,399000,4e+05,4e+05,399450,399000,387900,397000,389000,389000,393450,399450,399000,412500,419000,399000,419000,409745,405900,422500,419950,427500,415000,419900,427000,399450,408250,395000,395000,409500,425000,449500,450000,449750,450000,461400,452950,439999,450000,450000,467400,499000,499000,539000,549250,550000,580000,575000,524950,499900,489900,479000,489450,475000,465000,489000,5e+05,525000,518950,495250,499000,510000,5e+05,499000,494000,490000,489500,485000
"Greenway - Upper Kirby Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389900,329450,369000,364450,349000,355000,385000,385000,389450,390000,357250,305000,284750,275000,275000,281250,311000,347000,320000,322500,367000,389000,389900,393950,393950,379000,339000,329000
"Sutton Place","New York","NY","New York-Newark-Jersey City","New York",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695000,1765000,1799500,1755000,1747500,1650000,1570000,1829000,1824500,1812000,1795000,1799500,1812000,1795000,1875000,1895000,2050000,1995000,1885000,1875000,1795000,1850000,1743750,1700000,1750000,1750000,1625000,1650000,1495000,1395000,1412000,1597000,1497500,1450000,1324999.5,1375000
"Hampden","Denver","CO","Denver-Aurora-Lakewood","Denver",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,130000,150000,159945,150000,152450,138900,149000,164000,164000,172450,179425,177200,179500,187500,172000,187000,177490,179900,174950,179900,171400,188748.5,187498.5,214997.5,237000,235000,225000,205000,212000
"Heartland Village","New York","NY","New York-Newark-Jersey City","Richmond",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,350000,299499.5,315812,3e+05,329999,326999,345000,329500,319944,348000,348500,349000,354450,365000,366500,339999.5,357450,339000
"Streeterville","Chicago","IL","Chicago-Naperville-Elgin","Cook",161,499900,524750,499000,499900,504900,504900,499000,499900,496250,499900,522400,509700,495000,499000,499950,495000,499000,499000,498500,498750,519000,538500,522400,499450,519000,535300,535300,564885,539550,539900,577000,575000,575000,575000,589000,595000,599000,598000,589450,569000,539900,529000,557250,549000,575000,575000,562500,575000,559000,548000,508950,502500,529000,508700,499900,499000,494770,499000,499950,519500,519500,5e+05,514900,494885,495000,485000,488500,495000,499000,492250,489250,499450,473750,496500,499000,469700,477000,499000,516900,499250,525000,519000,524950,524900,549450,549500,499997.5,499724,499000,499000,519000,525000,549900,545000,549000,550000,567000,560000,559450,560000,539000,540000,549500,549000,550000
"Tribeca","New York","NY","New York-Newark-Jersey City","New York",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200000,4375000,4500000,4500000,4500000,4785000,4800000,5212500,5350000,5372500,5450000,5492500,5650000,5500000,5500000,5400000,5385000,5490000,5500000,5495000,5450000,5495000,5500000,5600000,5500000,5400000,5265000,5105000,5102500,5105000,5200000,5250000,5357500,5472500,5495000,5700000,5550000,5500000,5495000,5495000,5450000,5225000,5200000,4995000,4997500,4985000,4587500,4500000,4500000,4395000,4297500,4195000,4022500,3992500,4025000,4e+06
"South of Market","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993500,995000,995000,949000,899000,935500,975000,985000,970000,995000,995000,962000,998888,978888,995000,944000,9e+05,899000,899000,925000,899250,899250,907250,950000,1095000,1049000,1024499.5,998000,999499.5,999000,1099000,1087000,1095000,1025000,915000,895000,849000,838500,889000,940000,945000,899000,961430,899250
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187400,195000,197388.5,203579,225000,229900,229990,238000,227400,235000,234900,244900
"Downtown","Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield",165,315000,312000,304500,299250,297250,287250,299000,339999,304500,277250,265000,249000,249000,269900,282250,258250,250500,244950,249000,249000,249000,249950,249450,249900,259500,259000,265000,249000,262500,265000,265000,247375,260000,265000,279900,254450,250000,250000,248750,265000,260000,274450,320000,314900,307500,269900,297000,305000,299000,291950,305000,314500,3e+05,307000,292500,312500,299000,299000,285000,289777,3e+05,295000,289388.5,280000,279500,299000,312000,299000,306500,316450,299450,299000,309500,294000,304475,319000,309000,321000,322000,325000,325000,324900,314500,325000,321500,328750,329900,329450,325000,322450,345000,349000,349000,326950,336000,327000,359950,347000,345000,329800,319250,315000,307000,299999.5,3e+05
