"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"Dearborn Park","IL","Chicago-Naperville-Elgin","Cook","Chicago",3425,1859,-0.00428494911622924,-0.00747463961558996,-0.0810677212061295,2904
2018-09-30,"Wilder Park","KY","Louisville/Jefferson County","Jefferson","Louisville",3426,921,-0.00539956803455724,-0.0139186295503212,-0.0943952802359882,113
2018-09-30,"Highview Estates","MO","Kansas City","Jackson","Kansas City",3427,849,0,0,-0.0241379310344828,173
2018-09-30,"Piermont","NY","New York-Newark-Jersey City","Rockland","Orangetown",3428,2066,0.00193986420950533,0.00584225900681597,-0.00193236714975845,271
2018-09-30,"Providence Park","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3429,1593,-0.00125391849529781,-0.0214987714987715,-0.180976863753213,101
2018-09-30,"Riverview","OK","Tulsa","Tulsa","Tulsa",3430,935,0.00107066381156317,0.00971922246220302,-0.0724206349206349,587
2018-09-30,"Rosedale","CO","Denver-Aurora-Lakewood","Denver","Denver",3431,2201,-0.000454132606721163,-0.00362154821186057,-0.0594017094017094,206
2018-09-30,"Garden Court","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",3432,1559,-0.00637348629700446,-0.0151610865445357,-0.0904317386231038,524
2018-09-30,"Parkside","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",3433,1099,0,0,-0.00181653042688465,337
2018-09-30,"Lakemont","GA","Augusta-Richmond County","Richmond","Augusta",3434,790,-0.00126422250316056,-0.00252525252525253,-0.0246913580246914,153
2018-09-30,"Kellogg School","KS","Wichita","Sedgwick","Wichita",3435,637,-0.00312989045383412,-0.0108695652173913,-0.0245022970903522,173
2018-09-30,"Medfield","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",3436,1058,-0.0056390977443609,-0.0185528756957328,-0.0477047704770477,137
2018-09-30,"Wexford Village","WI","Madison","Dane","Madison",3437,1566,-0.00697526949904883,-0.0138539042821159,-0.0717249555423829,133
2018-09-30,"Thomaston","NY","New York-Newark-Jersey City","Nassau","Great Neck",3438,2735,-0.000730727073438071,-0.00617732558139535,-0.0183058147882268,206
2018-09-30,"Rolling Hills Ranch","CA","San Diego-Carlsbad","San Diego","Chula Vista",3439,2286,-0.00305276929786306,-0.00305276929786306,-0.000874125874125874,182
2018-09-30,"South Plaza","MO","Kansas City","Jackson","Kansas City",3440,1694,-0.00294290759270159,-0.014543339150669,-0.0661521499448732,883
2018-09-30,"East Central","IN","Fort Wayne","Allen","Fort Wayne",3441,567,-0.00176056338028169,-0.00526315789473684,0.0327868852459016,109
2018-09-30,"Caballo Hills","CA","San Francisco-Oakland-Hayward","Alameda","Oakland",3442,3100,-0.000966806316467934,-0.00481540930979133,-0.0208464939987366,425
2018-09-30,"Cedar-Isles-Dean","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",3443,1642,-0.00965018094089264,-0.019115890083632,-0.0375146541617819,992
2018-09-30,"Mapleton Hill","CO","Boulder","Boulder","Boulder",3444,2225,0.00678733031674208,0.015518028297581,0.0169104204753199,553
2018-09-30,"Riverfront","MT","Missoula","Missoula","Missoula",3445,948,-0.0104384133611691,-0.016597510373444,-0.0385395537525355,167
2018-09-30,"Las Palmas","TX","El Paso","El Paso","El Paso",3446,835,-0.00119617224880383,-0.00713436385255648,-0.016489988221437,190
2018-09-30,"Highlands","WA","Seattle-Tacoma-Bellevue","King","Kirkland",3447,2499,0.000400320256204964,0.000400320256204964,-0.0490867579908676,144
2018-09-30,"Washington Park","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Hollywood",3448,1289,0,0,0.00703125,722
2018-09-30,"Masten Park","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",3449,781,0,-0.00509554140127389,-0.0286069651741294,448
2018-09-30,"Historic Inner East","OH","Dayton","Montgomery","Dayton",3450,649,0,0,-0.0621387283236994,219
2018-09-30,"North Conway","NH",,"Carroll","Conway",3451,1138,-0.00175438596491228,-0.00611353711790393,0.0106571936056838,371
2018-09-30,"Kingsway West","MO","St. Louis","Saint Louis City","Saint Louis",3452,690,0,0,-0.0547945205479452,470
2018-09-30,"University Park Estates","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",3453,2996,-0.00066711140760507,-0.00398936170212766,-0.0151216305062459,562
2018-09-30,"Oakhurst","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",3454,1289,0,-0.000775193798449612,0.00077639751552795,217
2018-09-30,"Charleston Meadow","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","Palo Alto",3455,5460,0.000916590284142988,0.0141158989598811,0.0421836228287841,423
2018-09-30,"Snell Isle","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",3456,2037,0.000491159135559921,0.0159600997506234,0.0210526315789474,284
2018-09-30,"Northern Barton Heights","VA","Richmond","Richmond City","Richmond",3457,942,-0.00317460317460317,-0.00842105263157895,-0.158176943699732,208
2018-09-30,"Five Oaks","OH","Dayton","Montgomery","Dayton",3458,653,-0.00457317073170732,-0.0195195195195195,-0.0867132867132867,299
2018-09-30,"Carver","VA","Richmond","Richmond City","Richmond",3459,1248,-0.00239808153477218,-0.0126582278481013,-0.00478468899521531,213
2018-09-30,"Dunlap","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",3460,1136,0.00620017714791851,0.0234234234234234,0.0460405156537753,627
2018-09-30,"Guilford Center","CT","New Haven-Milford","New Haven","Guilford",3461,1365,-0.0029218407596786,-0.0115858073859522,-0.0501043841336117,372
2018-09-30,"Lake Road","OR","Portland-Vancouver-Hillsboro","Clackamas","Milwaukie",3462,1335,0.00451467268623025,0.0229885057471264,0.000749625187406297,142
2018-09-30,"Melrose","NY","Albany-Schenectady-Troy","Albany","Albany",3463,1240,0,0.000807102502017756,-0.0387596899224806,206
2018-09-30,"Croissant Park","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Fort Lauderdale",3464,1473,-0.00203252032520325,-0.00203252032520325,-0.00067842605156038,139
2018-09-30,"High Point","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","Delray Beach",3465,1441,-0.00345781466113416,-0.0183923705722071,0.00981079187105816,1547
2018-09-30,"El G.H.E.K.O.","AZ","Tucson","Pima","Tucson",3466,1140,0,0.000877963125548727,0.0410958904109589,144
2018-09-30,"Wadeview Park","FL","Orlando-Kissimmee-Sanford","Orange","Orlando",3467,1459,0.00274914089347079,0.00690131124913734,0.0245786516853933,225
2018-09-30,"La Tuna Canyon","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",3468,2511,0.00239520958083832,-0.00711743772241993,0.0108695652173913,223
2018-09-30,"Burleith","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",3469,4107,0.00464774951076321,0.00637098750306297,-0.058890925756187,762
2018-09-30,"San Marco","FL","Jacksonville","Duval","Jacksonville",3470,977,0,-0.00509164969450102,-0.00204290091930541,163
