"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Mid Wilshire","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547.5,3950,4225,3700,3625,3950,3975,4200,4325,4395,4500,4087.5,3995,4395,4447.5,4600
"South Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook",176,,,,,,,,1875,1800,1800,2000,1925,1800,1850,1900,1863,1875,1900,1900,1850,1900,1900,1900,1900,1900,1910,1982.5,2000,2000,2000,2001,2000,1927.5,1900,1905,1950,1950,1951,1952,2000,2000,2025,2050,1995,1950,1950,1950,1975,2016,2004,2050,2100,2057,2025,2004,2008,2000,2004,2055.5,2045,2057,2056,2028.5,2056,2100,2050,2083,2028.5,2000,2000,2008,2100,2058,2050,2045,2000,2045,2047.5,2100,2100,2042.5,2028.5,2004,2025,2032,2042.5,2086,2103,2115,2100,2076,2000,2000,2000,2008,2050,2100,2100,2105,2100,2100,2100,2040,2000
"Humboldt Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1592.5,1500,1400,1487.5,1650,1800,1825,1800,1800,1800,1875,1750,1700,1725,1650,1650,1795,1750,1797.5,1720,1695,1700
"Morningside Heights","New York","NY","New York-Newark-Jersey City","New York",178,,,,,,,,,,,,,,,,,,,,,,2797.5,2825,2722.5,2400,2400,2375,2497.5,2500,2500,2500,2650,2980,3000,2767.5,2650,2595,2595,2600,2697.5,2699,2600,2700,3017.5,3092.5,3092.5,2995,3092.5,3150,3200,3200,3200,3150,3200,3150,3100,3085,2962.5,3030,2975,3100,3200,3200,3200,3200,3200,3200,3200,3200,3150,3150,3150,3100,3150,3100,3100,3092.5,3150,3092.5,3150,3100,2950,3200,3150,3200,3200,3200,3200,3100,3100,3150,3200,3200,3150,3100,3200,3200,3100,3100,3100,3000,3085,3200,3200
"Edgewater","Chicago","IL","Chicago-Naperville-Elgin","Cook",179,,,,,,,,,,,,,,,1125,1100,1100,1180,1350,1350,1350,1300,1299,1275,1299.5,1325,1299,1100,1100,1250,1250,1250,1300,1250,1200,1250,1200,1275,1250,1225,1237.5,1200,1285,1300,1300,1300,1300,1300,1300,1300,1300,1250,1375,1425,1379.5,1354.5,1359,1400,1300,1465,1450,1400,1377,1400,1400,1450,1500,1490,1412.5,1400,1350,1350,1500,1497.5,1500,1400,1312.5,1375,1400,1400,1475,1350,1350,1450,1425,1450,1437.5,1485,1400,1400,1450,1375,1375,1377.5,1397.5,1397.5,1350,1332.5,1400,1450,1475,1500,1495,1475
"Green Valley North","Henderson","NV","Las Vegas-Henderson-Paradise","Clark",180,,,,,,,,,,,,,,1250,1300,1300,1250,1262.5,1295,1250,1250,1200,1200,1198,1197.5,1195,1195,1172.5,1195,1200,1200,1200,1200,1225,1250,1250,1250,1250,1250,1237.5,1225,1250,1225,1225,1295,1325,1300,1300,1295,1295,1295,1250,1297.5,1350,1350,1300,1300,1350,1350,1312.5,1295,1275,1295,1250,1350,1300,1325,1335,1344,1395,1300,1312.5,1395,1395,1400,1400,1450,1295,1395,1299.5,1350,1300,1299,1397,1395,1425,1500,1475,1495,1450,1450,1470,1495,1400,1450,1400,1400,1450,1431.5,1450,1500,1497.5,1572.5,1495
"Parkway Village-Oakhaven","Memphis","TN","Memphis","Shelby",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,825,795,825,825,850,850,850,850,800,825,800,800,825,825,825,835,825,800,799.5,795,825,825,825,825,795,795,795,795,800,825,825,862.5,850,850,850,825,825,795,850,825,850,825,825,825,825,825,825,825,825,825,795,825,825,825,825,850,850,850,850,850,850
"Meridian Avenue Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,785,850,850,840,825,795,827.5,850,850,812.5,837.5,812.5,825,800,800,795,800
"South End","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce",183,,,,,,,,,,,,,,,,,,,,,1095,1095,1100,1162.5,1150,1150,1100,1150,1095,1125,1150,1150,1150,1150,997.5,950,975,1050,1195,1200,1195,1200,1197.5,1195,1200,1200,1212.5,1195,1200,1200,1195,1195,1195,1195,1195,1195,1200,1225,1200,1200,1200,1250,1200,1249.5,1273.5,1250,1295,1295,1295,1250,1250,1295,1295,1262.5,1295,1250,1297.5,1295,1285,1250,1269,1200,1262.5,1275,1300,1350,1375,1395,1350,1300,1437.5,1450,1495,1400,1300,1400,1395,1422.5,1525,1647.5,1495,1450,1495,1500
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",184,,,,,,,,,,,1295,1300,1295,1295,1295,1300,1337.5,1375,1350,1395,1295,1275,1250,1250,1295,1295,1300,1350,1395,1350,1300,1295,1295,1300,1300,1325,1300,1350,1350,1347.5,1350,1350,1300,1300,1299,1295,1295,1250,1250,1275,1275,1300,1295,1300,1300,1300,1295,1312.5,1350,1350,1295,1295,1325,1395,1350,1337.5,1350,1325,1300,1295,1297.5,1295,1295,1312.5,1360,1400,1395,1400,1375,1350,1355,1250,1375,1300,1300,1300,1300,1395,1400,1395,1375,1350,1350,1350,1350,1350,1355,1375,1395,1450,1450,1425,1395,1360
"Lake View East","Chicago","IL","Chicago-Naperville-Elgin","Cook",185,,,,,,,,,,1725,1700,1450,1400,1285,1200,1200,1300,1347.5,1400,1395,1350,1395,1450,1450,1492.5,1395,1400,1450,1350,1400,1297.5,1425,1350,1355,1365,1425,1450,1302.5,1295,1250,1275,1285,1307.5,1295,1475,1425,1402.5,1400,1497,1495,1525,1600,1625,1550,1550,1600,1600,1610,1595,1475,1490,1535,1592.5,1600,1600,1650,1650,1600,1600,1600,1600,1600,1550,1550,1537.5,1575,1600,1500,1525,1390,1450,1405,1395,1525,1600,1600,1599,1610,1600,1625,1695,1599,1570,1535,1500,1550,1595,1600,1575,1597.5,1650,1650,1650,1585
"Fort Greene","New York","NY","New York-Newark-Jersey City","Kings",186,,,,,,,,,,,,,,,,,,,2800,2635,2800,2462,2595,2488,2350,2450,2300,2295,2420,2486.5,2420,2450,2600,2600,2695,2695,2654,2700,2695,2816,2750,2695,2850,2805.5,2895,2850,2840,3000,3100,3287.5,3300,3020,3022.5,3022.5,3000,2995,2865,2867.5,2864,3062,3132,3085.5,3000,2850,2816,3079.5,2991.5,3010,2850,2857,2950,3022.5,3074,3000,3000,2957.5,2970,2871,2997,3145,3089,3089,3000,2871,2871,2883,2857,2850,3010,3042,2965,2975,2898,2850,2857,2808,2850,2871,2871,2873,2875,2867.5,3000,2965
"Whitestone","New York","NY","New York-Newark-Jersey City","Queens",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2400,2300,2480,2375,2440,2477.5,2600,2600,2480,2375,2490,2440,2450,2400,2400,2450,2600,2550,2350,2400
"Far Eastside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion",188,,,,,,,,,,,,,,,,,,750,765,775,790,799,795,797,775,775,775,750,750,750,750,775,775,775,775,795,799.5,825,800,825,800,800,850,825,800,800,825,825,825,850,850,900,875,875,900,900,900,875,875,895,900,925,887,932.5,949,875,850,870,850,825,850,850,850,895,907.5,850,885,850,937.5,850,895,849.5,925,875,950,925,925,975,950,925,945,947.5,950,950,950,947.5,950,950,950,950,947.5,975,995,975
"Tarzana","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2700,2800,2850,2800,3300,3400,3600,3250,2850,3297.5,3250,3325,2997.5,3100,2900,3047.5,2920,2837.5,3000,3000,2950,3000,2950,2875,2800,3150,2995,3400,3300,3275,3200,3250,3275,3200,3250,3400,3637.5
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",190,,,,,,,,,,,,,2450,2450,2595,2500,2375,2650,2600,2650,2600,2600,2750,2550,2500,2500,2440,2400,2600,2650,2600,2400,2597.5,2600,2750,2575,2500,2500,2550,2500,2500,2525,2500,2500,2500,2500,2425,2472.5,2447.5,2447.5,2450,2500,2647.5,2825,2850,2675,2525,2500,2747.5,2550,2500,2500,2600,2400,2600,2825,2700,2650,2500,2600,2500,2595,2795,2550,2650,2732.5,2747.5,2697.5,2550,2800,2500,2795,2450,2595,2595,2800,2825,2750,3135,2950,2900,2895,2900,2800,2597.5,2700,2675,2700,2900,2950,3200,3075,3000,3000
"South Shore","Chicago","IL","Chicago-Naperville-Elgin","Cook",191,,,,,,,,,,,,950,950,925,925,950,972.5,900,900,925,862.5,850,950,924,875,850,900,900,850,875,817.5,750,750,750,775,770,775,795,800,800,830,800,800,795,899.5,837.5,825,825,800,822.5,847.5,850,850,887.5,950,900,945,950,1000,1000,1000,1000,1000,997.5,875,935,875,950,1000,1000,1000,975,1000,1000,1025,950,1050,1075,1050,1000,962.5,1000,999,1100,1100,1072.5,1100,1100,1062.5,1062.5,1050,1095,1050,1050,1050,1050,1050,1012.5,1050,1099.5,1100,1088,1088,1088
"West Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",192,,,,,,,,,,,,,,2447.5,2500,2495,2425,2400,2550,2500,2495,2600,2495,2447.5,2400,2395,2395,2500,2650,2650,2495,2475,2495,2495,2500,2600,2597.5,2597.5,2650,2600,2595,2647.5,2647.5,2550,2500,2595,2650,2695,2650,2650,2700,2700,2795,2795,2700,2700,2670,2675,2750,2800,2795,2772.5,2650,2700,2750,2750,2750,2722.5,2725,2772.5,2795,2872.5,2895,2875,2850,3000,2922.5,2885,2700,2850,2797.5,2850,2700,2825,2899,2875,2985,2897.5,2987.5,3200,3200,3200,3125,3195,3100,3100,3047.5,3100,3200,3200,3300,3200,3250,3145
"North Park","San Diego","CA","San Diego-Carlsbad","San Diego",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.5,2050,1925,1850,1795,1960,1950,1800,1895,1885,1987.5,1745,1995,1992.5,1995,1995,1950,1995,2197.5,1995,1995,2125,2022.5,2245,2200,2197.5,2100,2200,2200,2145,2295,2150,2210,2250
"Greater Inwood","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1180,1000,1050,1100,1175,1100,1100,1125,1200,1217.5,1200,1230,1230,1200,1200,1200,1200,1200,1250,1200
"Charleston Heights","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",195,,,,,,,,,,,,,,,,895,900,895,950,900,899.5,900,900,895,897.5,895,900,909.5,950,925,900,885,900,895,850,850,850,850,900,900,900,900,880,850,895,899.5,850,862.5,875,900,900,910,925,885,900,900,900,900,850,837.5,850,800,850,795,825,850,850,875,875,900,875,930,850,875,850,925,975,995,880,995,995,897.5,885,895,950,972.5,950,875,900,1050,999,997,1000,1024.5,1000,1050,1035,1025,1000,1050,1100,1100,1200,1075
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk",196,,,,,,,,,,,,,,,2450,2400,2500,2500,2325,2450,2400,2400,2475,2500,2459,2475,2595,2675,2750,2800,2700,2651,2600,2800,2700,2700,2793,2793.5,2950,2950,2825,2911.5,2800,2700,2655.5,2700,2700,2700,2700,2700,2700,2800,2900,2850,2800,2800,2700,2700,2700,2750,2800,2750,2755,2900,3000,3000,2900,2825,2875,2850,2800,2800,2900,2900,2900,3000,2967.5,3000,3100,3000,2950,3000,2825,2825,2850,3000,3000,3150,3125,3200,3000,3000,3000,2900,3000,3000,3000,3112.5,3100,3200,3250,3300,3300,3200
"Powers","Colorado Springs","CO","Colorado Springs","El Paso",197,,,,,,,,,,,,,1200,1225,1295,1300,1250,1200,1250,1250,1250,1230,1250,1250,1195,1250,1300,1325,1300,1315,1300,1289,1290,1250,1250,1250,1225,1295,1350,1325,1300,1295,1295,1295,1325,1300,1295,1295,1255,1275,1299,1350,1397.5,1350,1350,1350,1350,1350,1312.5,1375,1350,1375,1385,1395,1350,1395,1400,1450,1400,1397.5,1395,1395,1397.5,1495,1400,1437.5,1400,1450,1425,1437.5,1400,1425,1397.5,1495,1497.5,1500,1495,1495,1575,1562.5,1550,1572.5,1595,1595,1595,1595,1595,1649.5,1600,1625,1650,1650,1575,1600
"I-240 Corridor","Oklahoma City","OK","Oklahoma City","Oklahoma",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,805,850,850,850,875,875,862.5,875,850,812.5,850,850,850,850,850,850,862.5,875,875,860
"Silver Lake","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,4350,3700,3795,3850,4372.5,3800,3900,4200,3995,4000,3825,3595,3590,3750,3925,3900,4300,4000,3900,4000
"Studio City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,3400,3775,3495,3500,3862.5,3675,4150,3985,4400,4600,3875,4000,4250,4395,4750,4100,4200,4100,4150,4125,4097.5,4495,4600,4495,4550,4500,4500,4500,4500
"Westchester","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,3995,3972.5,4200,4150,4100,4100,3900,3672.5,3600,3800,3775,3712.5,4215,4200,3900,3900,3975,3977.5,3997.5
"Mayfair","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1100,1100,1087.5,1100,1100,1150,1150,1150,1150,1200,1150,1150,1200,1200,1200,1150,1200,1250,1250,1200
"Chatsworth","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2400,2600,2650,2797.5,2650,2550,2550,2795,2672.5,2500,2825,2850,2825,2745,2740,2850,2725,2850,2800,2800
"Saugus","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,2475,2500,2517.5,2650,2650,2500,2500,2500,2597.5,2565,2600,2600,2475,2450,2462.5,2595,2662.5,2722.5,2722.5,2622.5
"Berryessa","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3100,3375,3390,3345,3395,3300,3200,3200,3290,3300,3200,3392.5,3395,3400,3450,3250,3400,3250,3300
"Central","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",206,,,,,,,,,,,,862.5,850,850,875,875,875,899,899,925,912.5,895,900,925,900,950,982.5,900,900,962.5,975,980,1100,1087.5,1000,1065,1080,1000,1100,1100,1095,1100,1125,1275,1250,1275,1200,1200,1200,1170,1150,1237.5,1225,1150,1150,1299.5,1250,1300,1200,1199.5,1200,1300,1350,1300,1299.5,1325,1300,1299.5,1200,1250,1200,1250,1300,1300,1237.5,1150,1190,1200,1250,1300,1225,1300,1300,1300,1275,1300,1300,1300,1350,1300,1250,1200,1200,1200,1200,1250,1262.5,1300,1350,1300,1362.5,1250,1325,1300
"Downtown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",207,,,,,,,,,,,,2200,2199.5,2000,2297.5,2300,2300,2300,2300,2297.5,2275,2262.5,2100,2300,2475,2400,2400,2400,2400,2500,2300,2100,2234,2200,2242.5,2150,2128,2200,2450,2500,2500,2500,2350,2500,2400,2250,2490,2600,2500,2500,2500,2625,2600,2700,2650,2800,2625,2600,2795,2800,2650,2600,2600,2595,2700,2700,2800,2800,2850,2825,2850,2900,2950,2887.5,2750,2675,2750,2700,2600,2750,2670,2800,2700,2700,2700,2800,2800,2875,2800,2975,2950,2975,2990,2900,2800,2897.5,2900,2840,2895,2945,2891.5,2800,2922.5,2850
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4500,4625,4995,4700,4675,4750,4500,4700,4900,4725,4700,4750,4900,4775,4637.5,4800,5000,4850
"Gateway - Green Valley Ranch","Denver","CO","Denver-Aurora-Lakewood","Denver",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1350,1350,1395,1395,1425,1450,1400,1450,1595,1472.5,1510,1549.5,1550,1600,1550,1575,1595,1595,1524.5,1600,1600,1650,1650,1599,1650,1695,1697.5,1695,1695,1699,1767,1709.5,1664.5,1722.5,1750,1700,1795,1795,1800,1795,1795,1775,1850,1697.5,1750,1795,1850,1750,1872.5,1797.5,1850,1850,1895,1925,1950,1995,1925,1995,1972.5,1995,1975,1895,1950,1997.5,2000,2067.5,2095,2000,1995,2049,1995
"Southwest","Reno","NV","Reno","Washoe",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.5,1495,1595,1475,1575,1650,1650,1650,1695,1600,1695,1700,1700,1725,1775,1800,1700,1700,1950,1700,1800,1895,1950
"Southwest Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1450,1512.5,1550,1695,1750,1650,1600,1600,1600,1600,1500,1500,1500,1562.5,1595,1600,1600,1590,1500
"Rancho Charleston","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1195,1225,1225,1162.5,1150,1150,1197.5,1200,1200,1175,1200,1250,1350,1395,1399,1340,1375,1397.5,1425,1500
"West Raleigh","Raleigh","NC","Raleigh","Wake",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1175,1195,1200,1200,1200,1175,1197.5,1200,1200,1225,1250,1250,1225,1250,1237.5,1195,1225,1200,1200,1125
"Summerlin South","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",214,,,,,,,,,,,,,,,,1750,1800,1695,1699.5,1695,1695,1600,1600,1600,1495,1500,1550,1575,1595,1550,1500,1550,1495,1495,1495,1500,1500,1575,1595,1595,1575,1650,1575,1600,1550,1595,1625,1650,1700,1650,1650,1600,1600,1650,1600,1650,1650,1695,1700,1695,1600,1695,1750,1800,1837.5,1800,1700,1800,1700,1795,1800,1800,1795,1800,1850,1700,1850,1700,1697.5,1775,1850,1850,1797.5,1800,1850,1895,1900,1925,1825,1850,1872.5,1850,1800,1825,1800,1800,1845,1875,1900,1950,1950,1980,1995,1950
"South Corona","Corona","CA","Riverside-San Bernardino-Ontario","Riverside",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.5,2700,2700,2572.5,2572.5,2512.5,2500,2600,2600,2572.5,2500,2595,2650,2599.5,2572.5,2595,2600,2597.5,2662.5,2700,2795
"Cobbs Creek","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,900,900,1000,1000,1000,1000,1000,950,950,1000,1000,1100,1050,975,1000,1050,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1200,1195,1150,1150,1112.5,1175,1100,1125,1150
"Del Rey","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595,3899,4060,3500,3900,4035,3875,3595,3700,3472.5,3725,3999,3995,4200,4000,4000,3995,4200,4100,4100,3950,3999,4050,4200,4279,4300,4200,4287.5,4205.5
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,2195,1995,1950,2200,1995,1862.5,1850,1800,1850,1850,1995,2150,2000,1900,1950,2005,2000,1995,1797
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",219,,,,,,,,,,,,,,,,,,6500,6500,6250,6350,6125,6500,6900,6500,6100,6747.5,6500,5950,5750,6100,5997.5,6000,6998.5,7000,7000,7000,6950,6500,6000,6000,5500,5800,6495,6100,6000,6500,6500,6000,6500,7000,7990,7600,7700,7850,8500,7700,8000,8000,8000,8500,8997.5,8947.5,9625,8750,8000,8500,8925,8947.5,9000,8500,8500,8775,8995,9500,10000,8500,7995,7500,8000,8750,10000,8750,7995,8500,8925,8775,8996,9000,8500,8750,8750,8600,9000,9125,8550,9450,9400,10000,8950,9947.5,10000,9125,8950
"Shelby Forest-Frayser","Memphis","TN","Memphis","Shelby",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,650,600,637.5,650,650,650,655,675,695,695,675,675,675,675,650,650,650,650,675,675,675,675,675,685,675,675,675,675,675,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,675,675,675,650,675,650,650,650,650,675,650,675,650,675,667.5,650,650,650,675,675,675,675,665,675,675,675,695,675,685,675
"Whitney","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",221,,,,,,,,,,,,,,,1095,1095,1095,1095,1050,1050,1000,995,995,995,995,995,987.5,995,995,950,950,975,995,980.5,950,995,995,1000,995,995,980,995,1000,1000,985,997,997,1025,995,999,995,1000,999,999.5,1000,1000,995,995,995,997,1000,1047.5,1025,1025,1047.5,1095,1050,1010,1000,1000,995,1000,1000,1060,1095,1125,1100,1095,1000,1049,1095,1095,1020,1075,1129,1145,1150,1112.5,1112.5,1175,1195,1150,1150,1150,1195,1200,1195,1192.5,1195,1200,1207.5,1200,1250,1250
"Sawtelle","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3125,3347.5,3050,3300,3297.5,3262.5,3395,3500,3500,3450,3590,3495,3395,3500,3397.5,3700,3795,3995,4182,3750,3700,3800,3592.5,3600
"Capitol Hill","Seattle","WA","Seattle-Tacoma-Bellevue","King",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.5,1875,1849.5,2175,1950,2125,2125,2047.5,1900,2055,1875,1897.5,2100,2199.5,2300,2162.5,1950,2295,2400,2122.5,2347.5,2195,2295,2247.5,2500,2495,2500,2497,2190,2250,2400,2495,2500,2595,2600,2657.5,2662.5,2725,2350,2300,2372.5
"Fort Bend - Houston","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1100,1100,1100,1100,1100,1150,1150,1150,1200,1195,1145,1150,1195,1222.5,1250,1250,1250,1250,1250,1250,1250,1295,1250,1267.5,1250,1300,1335,1295,1300,1250,1250,1275,1250,1250,1200,1247.5,1295,1250,1250,1269,1250,1295,1300,1295,1300,1300,1300,1300,1345,1345,1350,1350,1345,1325,1300
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,2500,2600,2600,2500,2500,2500,2400,2350,2500,2700,2700,2700,2800,2750,2800,2900,3000,2700,2700,2600,2600,2875,2800,2872.5,3000,3000,3100,3150,3150,3050,3000,2925,2900,3350,3000,3000,3100,3100,3450,3400,3100,3000,2825,2800,2800,3000,2850,2925,3000,3175,3475,3147.5,2900,2875,2900,3175,3000,2999.5,3200,3000,2850,2995,2800,2700,2799,3000,2800,2725,2975,2900,3025,3050,3000,3000
"Corona Valley","Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside",226,,,,,,,,,,,,,,2497,2400,2395,2400,2450,2400,2350,2350,2350,2300,2400,2387.5,2400,2350,2350,2350,2362.5,2350,2350,2375,2400,2395,2350,2350,2300,2300,2312.5,2350,2350,2350,2355,2375,2300.5,2300,2350,2375,2350,2360,2380,2400,2400,2400,2400,2350,2350,2400,2400,2400,2450,2450,2450,2500,2495,2500,2450,2450,2485,2495,2500,2450,2495,2500,2500,2500,2500,2500,2450,2500,2500,2550,2499.5,2525,2630,2650,2650,2597.5,2625,2650,2600,2600,2592.5,2550,2590,2600,2650,2650,2697.5,2700,2692.5,2700,2687.5
