"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"Kings Grant","NC","Wilmington","New Hanover","Wilmington",1863,1232,-0.0008110300081103,-0.0008110300081103,-0.00805152979066022,3265
2018-09-30,"Kingfield","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",1864,1920,0.00104275286757039,0.00734522560335782,0.00893326326852338,2318
2018-09-30,"Brookland","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",1865,2681,-0.00148975791433892,-0.00556379821958457,-0.054320987654321,2513
2018-09-30,"Somerset","WA","Seattle-Tacoma-Bellevue","King","Bellevue",1866,3577,-0.00250976017847183,-0.00914127423822715,-0.0939716312056738,2885
2018-09-30,"Greater Harmony Hills","TX","San Antonio-New Braunfels","Bexar","San Antonio",1867,1440,0,0.000694927032661571,-0.0190735694822888,2704
2018-09-30,"Cobble Hill","NY","New York-Newark-Jersey City","Kings","New York",1868,2871,0,-0.00450762829403606,-0.0404411764705882,901
2018-09-30,"Milwood","MI","Kalamazoo-Portage","Kalamazoo","Kalamazoo",1869,1051,0.00190657769304099,0.00286259541984733,0.0344488188976378,2386
2018-09-30,"Wedgwood","WA","Seattle-Tacoma-Bellevue","King","Seattle",1870,2613,-0.000764818355640535,-0.00457142857142857,-0.101444291609354,2897
2018-09-30,"Corridor","CA","San Diego-Carlsbad","San Diego","San Diego",1871,2057,-0.00194080543425522,-0.00723938223938224,0.0554130323242689,593
2018-09-30,"East","OH","Columbus","Franklin","Columbus",1872,1425,0.00210970464135021,0.00564573041637262,0.026657060518732,2074
2018-09-30,"Land Park","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",1873,2365,0.000423011844331641,0.00681140911025969,0.0220397579948142,3028
2018-09-30,"Kenton","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",1874,1884,-0.00106044538706257,-0.00158982511923688,-0.0197710718002081,2785
2018-09-30,"Hattontown","VA","Washington-Arlington-Alexandria","Fairfax","Reston",1875,2369,0.00679983000424989,0.0184866723989682,0.0123931623931624,1945
2018-09-30,"Historic Midtown","KS","Wichita","Sedgwick","Wichita",1876,741,-0.00134770889487871,-0.00269179004037685,-0.00269179004037685,1802
2018-09-30,"Sloan Lake","CO","Denver-Aurora-Lakewood","Denver","Denver",1877,2378,0.000841750841750842,0.00507185122569738,-0.0321530321530322,2583
2018-09-30,"Downtown East","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",1878,997,0.00201005025125628,0.00301810865191147,0.0527983104540655,651
2018-09-30,"Sexton Mountain","OR","Portland-Vancouver-Hillsboro","Washington","Beaverton",1879,1996,0,-0.001001001001001,-0.0672897196261682,2799
2018-09-30,"University Park","CO","Denver-Aurora-Lakewood","Denver","Denver",1880,2602,0,0.004245465071401,-0.0334323922734027,2211
2018-09-30,"Chinatown","MA","Boston-Cambridge-Newton","Suffolk","Boston",1881,3635,-0.00109920307776862,-0.0016478989288657,-0.0254691689008043,1319
2018-09-30,"Martin Luther King Dr. Area","LA","Shreveport-Bossier City","Caddo","Shreveport",1882,597,-0.00167224080267559,-0.00333889816360601,-0.0292682926829268,2685
2018-09-30,"Starmount Forest","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",1883,1041,0,0.000961538461538462,0.0306930693069307,1251
2018-09-30,"West Harpeth","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson","Franklin",1884,2397,-0.000417014178482068,-0.000417014178482068,-0.0164136233073451,4512
2018-09-30,"North Mayfair","IL","Chicago-Naperville-Elgin","Cook","Chicago",1885,1937,0.00206932229694775,0.00675675675675676,-0.011734693877551,1316
2018-09-30,"Brick Church Bellshire","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",1886,1406,-0.00142045454545455,-0.00283687943262411,-0.0269896193771626,1529
2018-09-30,"Santa Clara","CA","San Francisco-Oakland-Hayward","Alameda","Hayward",1887,2799,0,0.000357398141529664,0.0178181818181818,1607
2018-09-30,"St. Anthony","MN","Minneapolis-St. Paul-Bloomington","Ramsey","Saint Paul",1888,1799,0,0,0.0175339366515837,1565
2018-09-30,"Verdugo Woodlands","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1889,3488,0.00258695027306697,0.00057372346528973,-0.0626175759204515,2327
2018-09-30,"Upper Hill","MA","Springfield","Hampden","Springfield",1890,1536,0.00261096605744125,0.0145310435931308,0.0916844349680171,632
2018-09-30,"University of Ohio Akron","OH","Akron","Summit","Akron",1891,718,0,0,0.0360750360750361,961
2018-09-30,"Grymes Hill","NY","New York-Newark-Jersey City","Richmond","New York",1892,2210,0,-0.000452284034373587,-0.00807899461400359,1087
2018-09-30,"Columbia Heights West","VA","Washington-Arlington-Alexandria","Arlington","Arlington",1893,1615,-0.00247066090179123,-0.00431565967940814,0.0221518987341772,1026
2018-09-30,"Canyon Creek","TX","Dallas-Fort Worth-Arlington","Dallas","Richardson",1894,2333,0.00300945829750645,0.00995670995670996,0.0304770318021201,2871
2018-09-30,"Hampton Heights","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",1895,995,0,0,-0.0030060120240481,1818
2018-09-30,"Lake","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",1896,6686,-0.0121158392434988,-0.0368769806972054,-0.0170538077036166,1229
2018-09-30,"Vose","OR","Portland-Vancouver-Hillsboro","Washington","Beaverton",1897,1694,0,0,-0.0151162790697674,1867
2018-09-30,"North Hyde Park","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",1898,2027,0.000987654320987654,0.00645481628599801,-0.0117016089712335,2896
2018-09-30,"Culver-Winton","NY","Rochester","Monroe","Rochester",1899,1315,0.00152322924600152,0.00766283524904214,-0.00454201362604088,2543
2018-09-30,"Glenwood","NC","Raleigh","Wake","Raleigh",1900,2986,0.00369747899159664,0.00980723706459249,-0.0289430894308943,2919
2018-09-30,"Teralta East","CA","San Diego-Carlsbad","San Diego","San Diego",1901,1885,0.011808910359635,0.0255712731229597,0.0864553314121038,450
2018-09-30,"Country Club","NY","New York-Newark-Jersey City","Bronx","New York",1902,1880,0.000532197977647685,-0.00106269925611052,0.0461880912632165,1015
2018-09-30,"Crescent Hill","KY","Louisville/Jefferson County","Jefferson","Louisville",1903,1494,-0.000668896321070234,-0.00200400801603206,-0.0621468926553672,2478
2018-09-30,"La Mesa","NM","Albuquerque","Bernalillo","Albuquerque",1904,1092,-0.00182815356489945,-0.00455788514129444,0.00459981600735971,1614
2018-09-30,"Dilworth","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",1905,1717,-0.000582072176949942,-0.00463768115942029,-0.0455808782657032,3487
2018-09-30,"Princeton Heights","MO","St. Louis","Saint Louis City","Saint Louis",1906,1040,-0.000960614793467819,-0.00383141762452107,-0.0596745027124774,2688
2018-09-30,"Edgewater","OH","Cleveland-Elyria","Cuyahoga","Cleveland",1907,1122,0.0126353790613718,0.0237226277372263,-0.0499576629974598,884
2018-09-30,"North Lamar","TX","Austin-Round Rock","Travis","Austin",1908,1490,0,0.000671591672263264,0.00539811066126856,719
2018-09-30,"Grant Park","GA","Atlanta-Sandy Springs-Roswell","Fulton","Atlanta",1909,2038,-0.000490436488474743,-0.000980392156862745,-0.061262091202211,2539
2018-09-30,"Mission Valley","CA","San Francisco-Oakland-Hayward","Alameda","Fremont",1910,4391,0.0027403516784654,-0.00159163256025466,-0.0657446808510638,2123
2018-09-30,"Central City","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",1911,2500,-0.00358708648864089,-0.00911613158937772,0.00847115772488907,1026
2018-09-30,"SBHS","CA","Riverside-San Bernardino-Ontario","San Bernardino","San Bernardino",1912,1367,0.00514705882352941,0.0125925925925926,0.0379650721336371,895
2018-09-30,"Southwest","OH","Columbus","Franklin","Columbus",1913,1037,0.00290135396518375,0.00777453838678328,0.0614124872057318,1786
2018-09-30,"Washington Park West","CO","Denver-Aurora-Lakewood","Denver","Denver",1914,2499,0,0,-0.0373651771956857,2754
2018-09-30,"Dietz","AZ","Tucson","Pima","Tucson",1915,1140,0,0.00175746924428822,0.00440528634361234,2031
2018-09-30,"Country Club Hills, Lakeshore Shopping","LA","Shreveport-Bossier City","Caddo","Shreveport",1916,691,-0.00144508670520231,-0.00432276657060519,-0.0572987721691678,2167
2018-09-30,"Hillcrest","FL","Jacksonville","Duval","Jacksonville",1917,948,0,0,0.00636942675159236,1916
2018-09-30,"Old Farm District","OR","Bend-Redmond","Deschutes","Bend",1918,1694,0,0,-0.0369528140989198,3029
2018-09-30,"Park Forest-Oakcrest","LA","Baton Rouge","East Baton Rouge","Baton Rouge",1919,1290,0,-0.000774593338497289,-0.014514896867838,2472
2018-09-30,"Old Seminole Heights","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",1920,1257,0.00159362549800797,0.00479616306954436,-0.0187353629976581,3129
2018-09-30,"Overlake","WA","Seattle-Tacoma-Bellevue","King","Redmond",1921,2709,-0.00110619469026549,-0.00769230769230769,-0.0537897310513447,1323
2018-09-30,"Telegraph Hill","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",1922,4586,0,-0.0004359197907585,0.0188846922906021,797
2018-09-30,"Beechmont","KY","Louisville/Jefferson County","Jefferson","Louisville",1923,948,0,-0.00105374077976818,0.0182599355531686,3078
2018-09-30,"Avenida Guadalupe","TX","San Antonio-New Braunfels","Bexar","San Antonio",1924,988,0.00101317122593718,0.00101317122593718,0.0455026455026455,1656
2018-09-30,"Brookvale","CA","San Francisco-Oakland-Hayward","Alameda","Fremont",1925,3379,0.00296823983377857,0.00685339690107271,0.00685339690107271,2016
2018-09-30,"Meadow Wood","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",1926,1887,-0.000529661016949153,0.000530222693531283,0.0266594124047878,2431
2018-09-30,"Bemiss","WA","Spokane-Spokane Valley","Spokane","Spokane",1927,943,0,0,0.0306010928961749,2516
2018-09-30,"Woodland Hills","OH","Cleveland-Elyria","Cuyahoga","Cleveland",1928,864,-0.00346020761245675,-0.00575373993095512,-0.0248306997742664,992
2018-09-30,"Home Park","GA","Atlanta-Sandy Springs-Roswell","Fulton","Atlanta",1929,1896,0.00105596620908131,0,0.000527704485488127,851
2018-09-30,"Washington Park","RI","Providence-Warwick","Providence","Providence",1930,1813,-0.00110192837465565,0.00443213296398892,0.0354083380925186,924
2018-09-30,"Downtown","WA","Seattle-Tacoma-Bellevue","King","Seattle",1931,2817,-0.00035486160397445,0.000710479573712256,-0.0282856157295619,1839
2018-09-30,"Central Hilltop","OH","Columbus","Franklin","Columbus",1932,788,0.00254452926208651,0.0115532734274711,0.0779753761969904,2662
2018-09-30,"Mission-Foothill","CA","San Francisco-Oakland-Hayward","Alameda","Hayward",1933,2782,0.00143988480921526,0.00324558240173098,0.0231702831923501,1040
2018-09-30,"Port Gardner","WA","Seattle-Tacoma-Bellevue","Snohomish","Everett",1934,1746,0,-0.0011441647597254,-0.0262130507529281,1598
2018-09-30,"Collister","ID","Boise City","Ada","Boise",1935,1340,-0.000745712155108128,0,0.0075187969924812,3003
2018-09-30,"Hosford-Abernethy","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",1936,2197,-0.00181735574738755,-0.00767841011743451,-0.120496397117694,2365
2018-09-30,"Sunnyside","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",1937,2099,-0.00142721217887726,-0.0052132701421801,-0.109083191850594,2106
2018-09-30,"Downtown","OH","Columbus","Franklin","Columbus",1938,1394,0,0,-0.0319444444444444,3893
2018-09-30,"North College Park","WA","Seattle-Tacoma-Bellevue","King","Seattle",1939,2397,0,-0.00208159866777685,-0.0396634615384615,1838
2018-09-30,"Deerwood","FL","Jacksonville","Duval","Jacksonville",1940,1399,0,0.00143163922691482,-0.00780141843971631,4635
2018-09-30,"Prospect Park","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",1941,2043,0.000489715964740451,-0.00244140625,-0.0615525953146532,894
2018-09-30,"Spring Garden","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",1942,1728,-0.000578368999421631,0.00232018561484919,-0.04,2470
2018-09-30,"Hillyard","WA","Spokane-Spokane Valley","Spokane","Spokane",1943,947,0,0.00105708245243129,0.0117521367521368,1734
2018-09-30,"Mount Pleasant","NJ","New York-Newark-Jersey City","Essex","Newark",1944,1535,-0.00130123617436565,-0.00195058517555267,0.00326797385620915,664
2018-09-30,"North Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",1945,1137,0.000880281690140845,0.00530503978779841,0.0393053016453382,1704
2018-09-30,"Stonewood","CA","Stockton-Lodi","San Joaquin","Stockton",1946,1540,-0.000648929266709929,-0.000648929266709929,0.0191925876902713,2081
2018-09-30,"Old North Columbus","OH","Columbus","Franklin","Columbus",1947,1413,0.00497866287339972,0.0114531138153185,0.0100071479628306,990
2018-09-30,"West Woodlawn","IL","Chicago-Naperville-Elgin","Cook","Chicago",1948,1347,-0.000741839762611276,0,0.000742942050520059,440
2018-09-30,"Plaza Terrace","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",1949,1391,0,0.000719424460431655,0.00433212996389892,1201
2018-09-30,"Highlands","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Pompano Beach",1950,1638,-0.00061012812690665,-0.00121951219512195,0.073394495412844,2362
2018-09-30,"Montecito Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1951,2505,-0.0035799522673031,-0.013391098857818,0.00562023283821758,1466
2018-09-30,"Jackson Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",1952,1235,0,0,0.0016220600162206,2086
2018-09-30,"Downtown","TX","Austin-Round Rock","Travis","Austin",1953,2386,-0.000837520938023451,-0.00417362270450751,-0.0229320229320229,3471
2018-09-30,"Thunderbird Hills","TX","San Antonio-New Braunfels","Bexar","San Antonio",1954,1243,-0.000803858520900322,-0.00160642570281125,-0.0056,2052
2018-09-30,"Sauganash","IL","Chicago-Naperville-Elgin","Cook","Chicago",1955,2466,-0.000810372771474879,0.00407166123778502,0.00121802679658952,2374
2018-09-30,"Northeast Bakersfield","CA","Bakersfield","Kern","Bakersfield",1956,1290,0,0,-0.00309119010819165,1766
2018-09-30,"Quail Lakes - Venetian Bridges","CA","Stockton-Lodi","San Joaquin","Stockton",1957,1643,0,0.000609013398294762,0.0129469790382244,1913
2018-09-30,"Springdale","CT","Bridgeport-Stamford-Norwalk","Fairfield","Stamford",1958,2597,-0.000384911470361817,-0.000384911470361817,-0.0196300490751227,2453
2018-09-30,"Kendall Green","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Pompano Beach",1959,1672,0.0042042042042042,0.0121065375302663,0.0139478471801092,1467
2018-09-30,"Westchester-Green Countrie","OH","Columbus","Franklin","Columbus",1960,1291,0,0,-0.00692307692307692,1804
2018-09-30,"Amphi","AZ","Tucson","Pima","Tucson",1961,957,0,0.00630914826498423,-0.0552813425468904,737
2018-09-30,"Hillsdale","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",1962,2203,-0.00181241504304486,-0.00721045515998197,-0.107374392220421,2522
2018-09-30,"North Weymouth","MA","Boston-Cambridge-Newton","Norfolk","Weymouth",1963,2398,0.000417188151856487,0.00545073375262055,0.0629432624113475,3060
2018-09-30,"Back Creek Church Road","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",1964,1397,-0.000715307582260372,-0.00142959256611866,-0.0155038759689922,3266
2018-09-30,"Annadale","NY","New York-Newark-Jersey City","Richmond","New York",1965,2268,0.000441111601235112,0.000441111601235112,-0.0647422680412371,1550
2018-09-30,"Sable Altura Chambers","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",1966,1745,0.000573394495412844,0.00172215843857635,0.00808781051415367,1300
2018-09-30,"Oak Forest","AR","Little Rock-North Little Rock-Conway","Pulaski","Little Rock",1967,714,0.00280898876404494,0.00705218617771509,-0.00833333333333333,2909
2018-09-30,"Washington Park","CO","Denver-Aurora-Lakewood","Denver","Denver",1968,2794,-0.00214285714285714,-0.0067543547813722,-0.0692871419053964,3417
2018-09-30,"Montrose Verdugo City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1969,2944,0.00102006120367222,0.0064957264957265,0.00238338440585632,1377
2018-09-30,"Grant Ferry","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",1970,1059,0.00284090909090909,0.00953288846520496,0.0740365111561866,754
2018-09-30,"Pennsport","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",1971,1424,0,0.00140646976090014,-0.0192837465564738,2855
2018-09-30,"Glenbrook","OH","Columbus","Franklin","Columbus",1972,1049,0.000954198473282443,0.00286806883365201,0.0585267406659939,1429
2018-09-30,"Idlewild South","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",1973,1184,-0.00168634064080944,-0.0025273799494524,0.0233362143474503,1954
2018-09-30,"Stockyards","OH","Cleveland-Elyria","Cuyahoga","Cleveland",1974,790,0,0,0.0128205128205128,1266
2018-09-30,"Lynn Lane","OK","Tulsa","Tulsa","Tulsa",1975,1394,0,0,-0.0352941176470588,2756
2018-09-30,"Lincoln Creek","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",1976,1035,-0.000965250965250965,-0.000965250965250965,0.0329341317365269,1717
2018-09-30,"Blue Oaks","CA","Sacramento--Roseville--Arden-Arcade","Placer","Roseville",1977,2445,0,0.000409165302782324,-0.018860353130016,3199
2018-09-30,"North Rose Hill","WA","Seattle-Tacoma-Bellevue","King","Kirkland",1978,2534,-0.000394477317554241,-0.000788643533123028,-0.0383301707779886,2638
2018-09-30,"Randle Highlands","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",1979,2009,0.00049800796812749,0.00199501246882793,-0.00642927794263106,1234
2018-09-30,"Roselawn","OH","Cincinnati","Hamilton","Cincinnati",1980,1052,0,0,-0.0186567164179104,1228
2018-09-30,"Holiday Hill","FL","Jacksonville","Duval","Jacksonville",1981,1140,0,0.00263852242744063,0.0410958904109589,2083
2018-09-30,"Broadway-Fillmore","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",1982,840,-0.00118906064209275,0,0,901
2018-09-30,"East English Village","MI","Detroit-Warren-Dearborn","Wayne","Detroit",1983,803,0,0.00375,0.010062893081761,1964
2018-09-30,"Wheeless Road","GA","Augusta-Richmond County","Richmond","Augusta",1984,792,0,0.00126422250316056,0,2438
2018-09-30,"Aurora Knolls - Hutchinson Heights","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",1985,1930,0.00155682407887909,0.00416233090530697,0.0233297985153765,2317
2018-09-30,"Whitehouse Station","NJ","New York-Newark-Jersey City","Hunterdon","Readington",1986,2667,-0.00224466891133558,-0.00633383010432191,0.0483490566037736,3517
2018-09-30,"Algonquin","KY","Louisville/Jefferson County","Jefferson","Louisville",1987,826,0.00364520048602673,0.011015911872705,0.0184956843403206,1413
2018-09-30,"Southgate","CA","Bakersfield","Kern","Bakersfield",1988,945,0,0.00105932203389831,-0.00211193241816262,1333
2018-09-30,"East Ukrainian Village","IL","Chicago-Naperville-Elgin","Cook","Chicago",1989,2443,-0.00122649223221586,-0.00529315960912052,-0.0718085106382979,1551
2018-09-30,"Grasmere - Concord","NY","New York-Newark-Jersey City","Richmond","New York",1990,2263,-0.000441696113074205,-0.00264433671220802,-0.0104940970703979,1909
2018-09-30,"Mantua","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",1991,1298,0,0.00231660231660232,0.0148553557466771,2094
2018-09-30,"Near North","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",1992,1474,0.00135869565217391,0.00340367597004765,0.0536097212294496,912
2018-09-30,"Highland","OR","Portland-Vancouver-Hillsboro","Washington","Beaverton",1993,1847,-0.000541125541125541,-0.00484913793103448,-0.0464636035105834,2212
2018-09-30,"Washington Heights","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",1994,1322,0,-0.000755857898715042,0.0216383307573416,1193
2018-09-30,"Carriage Place","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",1995,1839,0.000544069640914037,0.00163398692810458,0.0143408714837286,3061
2018-09-30,"Abbott McKinley","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",1996,1143,0,0.000875656742556918,-0.00867302688638335,1369
2018-09-30,"Near Southside","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",1997,773,0.00129533678756477,0.00913838120104439,0.0211360634081902,2204
2018-09-30,"Del Cerro","CA","San Diego-Carlsbad","San Diego","San Diego",1998,3056,0,-0.00163345311989546,-0.0176792028286725,2829
2018-09-30,"Glencliff","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",1999,1497,0,0.00200803212851406,-0.0215686274509804,1606
2018-09-30,"Leonidas","LA","New Orleans-Metairie","Orleans","New Orleans",2000,1582,0.00126582278481013,-0.00126262626262626,-0.0341880341880342,1186
2018-09-30,"Centre Pointe","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",2001,2039,0,0.00196560196560197,0.049408131755018,1165
2018-09-30,"Petosky-Otsego","MI","Detroit-Warren-Dearborn","Wayne","Detroit",2002,746,0,0.00134228187919463,0.00810810810810811,4953
2018-09-30,"Central","CA","San Francisco-Oakland-Hayward","San Mateo","San Mateo",2003,3799,0,0,0.0138777688817721,820
2018-09-30,"Wynnefield Heights","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",2004,1290,-0.000774593338497289,-0.000774593338497289,-0.0458579881656805,982
2018-09-30,"Virginia Highland","GA","Atlanta-Sandy Springs-Roswell","Fulton","Atlanta",2005,3148,0.000317762948840165,0.00190961171228517,-0.0437424058323208,2519
2018-09-30,"Duncan Park","KY","Lexington-Fayette","Fayette","Lexington",2006,849,0,0,-0.00235017626321974,2327
2018-09-30,"Mission Viejo","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",2007,1897,0,0.000527426160337553,0.0166130760986066,2568
2018-09-30,"Old Town","NY","New York-Newark-Jersey City","Richmond","New York",2008,2295,0,-0.00087070091423596,-0.0137516115169746,1176
2018-09-30,"Seward","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",2009,1662,0.000602046959662854,-0.000601322910402886,-0.0257913247362251,1375
2018-09-30,"Tri-Village","OH","Columbus","Franklin","Columbus",2010,1351,0.000740740740740741,-0.0029520295202952,-0.0624566273421235,1026
2018-09-30,"Kenfield","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",2011,898,0,0,-0.00663716814159292,1139
2018-09-30,"Heninger Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",2012,2438,0,-0.00367797302819779,-0.00122900450634986,507
2018-09-30,"Airport Heights","AK","Anchorage","Anchorage","Anchorage",2013,1638,0,-0.00121951219512195,-0.025,1586
2018-09-30,"Black Mountain","NV","Las Vegas-Henderson-Paradise","Clark","Henderson",2014,1340,0,0,0.0197869101978691,2389
2018-09-30,"North City","CA","San Diego-Carlsbad","San Diego","San Diego",2015,5071,-0.00353704067596777,-0.0101503025570955,-0.0229287090558767,1674
2018-09-30,"Fort Pierce North","FL","Port St. Lucie","Saint Lucie","Fort Pierce",2016,1191,0,0.000840336134453782,0.0539823008849558,1958
2018-09-30,"King","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",2017,2011,-0.00346878097125867,-0.0108214461387113,-0.094959495949595,1997
2018-09-30,"West Queen Anne","WA","Seattle-Tacoma-Bellevue","King","Seattle",2018,3028,-0.00164853280580284,-0.00590938936309915,-0.101750222485909,2226
2018-09-30,"Walker's Point","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",2019,939,0,0,0.0251091703056769,877
2018-09-30,"Arbor Lodge","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",2020,1992,0.000502260170768458,0.000502260170768458,-0.0427679000480538,2514
2018-09-30,"Edgerton","NY","Rochester","Monroe","Rochester",2021,940,0,0.00213219616204691,0.0829493087557604,897
2018-09-30,"Devonshire","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",2022,1341,-0.0037147102526003,-0.0175824175824176,-0.174261083743842,2136
2018-09-30,"North River","OH","Toledo","Lucas","Toledo",2023,650,-0.00459418070444104,-0.0166414523449319,-0.0579710144927536,1771
2018-09-30,"Southeast","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",2024,1042,-0.000958772770853308,-0.00191570881226054,-0.0141911069063387,2466
2018-09-30,"Charlotte","NY","Rochester","Monroe","Rochester",2025,1287,0.000777604976671851,0.00233644859813084,0.073394495412844,2407
2018-09-30,"South City Community","KS","Wichita","Sedgwick","Wichita",2026,694,0,0,0.00144300144300144,2047
2018-09-30,"Gardenside-Colony","KY","Lexington-Fayette","Fayette","Lexington",2027,1191,0,0.000840336134453782,0,2399
2018-09-30,"Near NW-Riverside","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",2028,730,0.00274725274725275,0.0110803324099723,0.0488505747126437,3083
2018-09-30,"Park East","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Hollywood",2029,1944,-0.00102774922918808,-0.00664282064384262,-0.0236062280261175,1450
2018-09-30,"Sunnyslope","OR","Salem","Marion","Salem",2030,1659,0,0.00060313630880579,0.0272445820433437,2518
2018-09-30,"Jefferson Westside","OR","Eugene","Lane","Eugene",2031,1323,0.00684931506849315,0.0099236641221374,-0.00601051840721262,1649
2018-09-30,"West End","MO","St. Louis","Saint Louis City","Saint Louis",2032,1140,-0.00175131348511384,-0.00869565217391304,0.0536044362292052,1177
2018-09-30,"Fairview","AK","Anchorage","Anchorage","Anchorage",2033,1439,0.000695410292072323,0,-0.0419440745672437,871
2018-09-30,"Inglewood (Riverwood)","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",2034,1689,0,0,-0.0489864864864865,2521
2018-09-30,"Dunning","IL","Chicago-Naperville-Elgin","Cook","Chicago",2035,1694,-0.000589970501474926,-0.00645161290322581,-0.0253164556962025,2320
2018-09-30,"Summerdale","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",2036,1059,0,0.00189214758751183,-0.00188501413760603,2050
2018-09-30,"Business District","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",2037,2806,0.00107028184088477,-0.00355113636363636,0.00754039497307002,2438
2018-09-30,"Sulphur Springs","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",2038,1100,0,0,-0.000908265213442325,2018
2018-09-30,"Delta","WA","Seattle-Tacoma-Bellevue","Snohomish","Everett",2039,1639,-0.000609756097560976,-0.00182704019488429,0.0218204488778055,1168
2018-09-30,"North Lake","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",2040,1341,0,0.000746268656716418,0.00978915662650602,2176
2018-09-30,"University Park","TX","San Antonio-New Braunfels","Bexar","San Antonio",2041,1087,0,0.00184331797235023,-0.00183654729109275,1053
2018-09-30,"California Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",2042,2633,0.00114068441064639,0.00190258751902588,0.00688336520076482,1807
2018-09-30,"Cardinal Hill-Pine Meadow","KY","Lexington-Fayette","Fayette","Lexington",2043,1125,-0.00354295837023915,-0.0096830985915493,0.082771896053898,727
2018-09-30,"Spanos Park West","CA","Stockton-Lodi","San Joaquin","Stockton",2044,2006,0.000498753117206983,0.00350175087543772,-0.00397219463753724,1605
2018-09-30,"Hamlin Park","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Buffalo",2045,969,-0.00308641975308642,-0.0122324159021407,-0.0396432111000991,708
