"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Hollywood Hills","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2415,2323,2300,2360,2400,2450,2405,2415,2395,2400,2331,2450,2415,2450,2465,2450,2440,2389,2407.5,2450
"Sun City","Menifee","CA","Riverside-San Bernardino-Ontario","Riverside",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1300,1297,1347.5,1350,1350,1325,1350,1300,1295,1300,1300,1300,1337.5,1350,1337.5,1397.5,1385,1400,1387.5
"Beach Haven","Jacksonville","FL","Jacksonville","Duval",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679,1679,1850,1900,1900,1800,1672.5,1595,1762.5,1925,1844.5,1844.5,1822.5,1862.5,1775,1800,1900,1875,1850,1715
"East Arlington","Jacksonville","FL","Jacksonville","Duval",264,,,,,,,,,,,,,,,,1300,1295,1295,1295,1250,1272.5,1195,1200,1200,1250,1297.5,1300,1300,1337.5,1350,1300,1300,1300,1300,1300,1275,1300,1300,1300,1350,1400,1400,1395,1450,1397.5,1495,1450,1450,1395,1397.5,1395,1450,1450,1485,1445,1445,1425,1425,1397.5,1395,1400,1395,1412.5,1450,1450,1462.5,1450,1420,1420,1397,1437.5,1450,1495,1490,1495,1560,1425,1472,1390,1450,1496,1495,1450,1500,1525,1590,1500,1557,1550,1575,1625,1600,1525,1573,1532.5,1510,1570,1639,1624.5,1650,1680,1700,1650,1595
"Outer Sunset","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,4050,3595,4200,4250,3950,4000,4000,3997.5,4200,4275,4150,3947.5,3900,4200
"Alden Bridge","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,1887.5,2097.5,1995,2125,1997.5,2100,2100,2300,2347.5,2200,2100,2100,2250,2250,2150,2100,2000,1975,1995,2000,2100,1995,2092.5,2000,2125,2150,2150,2000,2100,2100,2197.5,1999.5,1995,1950,1900,1945,1925,1950,1995,1900,1900,1950,1975,1795,1800,1887.5,1850,1935,2075,1997.5,1950,1872.5,1997.5,1950,1900,1900,1925,1950,1975,2100,2000,2000,2150,2000,2000
"Broadmoor, Anderson Island, Shreve Isle.","Shreveport","LA","Shreveport-Bossier City","Caddo",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1162.5,1200,1200,1200,1200,1150,1100,1100,1100,1175,1200,1200,1150,1162.5,1185,1200,1200,1200,1200
"Vance Jackson","San Antonio","TX","San Antonio-New Braunfels","Bexar",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,799,817,812.5,800,819,820,825,825,819,815,817,815,825,850,819.5,817,812.5,819,812.5,820,819.5,817,800,815,825,822.5,820,819,799.5,800,805,805,805,812.5,819,822.5,812.5,810,805,815,805,800,799.5,799,812.5,800,825,825,820,819,822.5,822.5,825,825,822.5,840,860,825,822.5,825,825,819.5,819,815,822.5,820,830
"Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",269,,,,,,,,,,,,,,2000,2150,2175,2200,2100,2125,2200,2225,2250,2200,2250,2100,2300,2190,2000,2000,2000,2000,2100,2237.5,2250,2200,2300,2300,2300,2300,2300,2400,2400,2350,2300,2350,2400,2400,2400,2400,2400,2400,2400,2450,2450,2400,2400,2400,2400,2500,2450,2600,2500,2400,2395,2395,2325,2400,2500,2600,2600,2500,2500,2500,2600,2750,2500,2650,2450,2400,2500,2500,2400,2462,2500,2500,2500,2400,2400,2549.5,2500,2550,2625,2500,2500,2700,2650,2515,2650,2624.5,2600,2750,2600,2500,2675
"Warrendale","Detroit","MI","Detroit-Warren-Dearborn","Wayne",270,,,,,,,,,,,,,,,,,,,,,675,675,700,650,695,675,700,695,675,650,675,650,675,697.5,700,700,700,700,700,700,700,700,700,700,700,700,700,725,700,700,700,750,750,740,700,725,700,700,725,725,725,750,750,750,750,750,750,750,750,750,712.5,700,750,750,750,750,700,735,725,712.5,700,725,725,750,750,750,750,750,750,750,750,762.5,750,750,750,750,750,762.5,800,762.5,750,750,750,762.5
"Providence","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",271,,,,,,,,,,,,,,,,,,1250,1195,1225,1197.5,1100,1200,1250,1250,1250,1200,1200,1200,1225,1195,1195,1250,1312.5,1250,1200,1200,1200,1200,1200,1200,1245,1200,1200,1195,1200,1190,1200,1246,1250,1250,1250,1225,1295,1297.5,1242.5,1245,1250,1247.5,1250,1250,1300,1350,1295,1250,1250,1295,1295,1250,1300,1297.5,1300,1324,1324.5,1250,1310,1325,1350,1300,1295,1262.5,1350,1300,1395,1350,1350,1397.5,1387.5,1450,1475,1400,1412.5,1395,1357.5,1427.5,1450,1495,1450,1562.5,1550,1495,1550,1597.5,1550
"Fishtown","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1650,1700,1750,1712.5,1712.5,1697,1600,1695,1650,1595,1550,1600,1600,1675,1795,1797.5,1800,1800,1775,1800
"Grogan's Mill","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1900,1797.5,1700,1700,1650,1650,1750,1695,1797.5,1750,1750,1895,1825,1792.5,1762.5,1722.5
"Desert Shores","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1595,1550,1597.5,1751,1925,1750,1700,1707.5,1687,1737.5,1700,1775,1750,1900,1818,1850,1750,1825,1982.5
"Magnolia","Seattle","WA","Seattle-Tacoma-Bellevue","King",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450,3400,3200,3200,2995,3000,3000,2997.5,2995,2997.5,3350,3449.5,3495,3300,3250,3200
"Sterling Ridge","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2000,1962.5,1975,1950,1950,2000,2054,2000,2000,2050,2100,2150,2200,2325,2300,2225,2200,2200,2100,2100
"Green Valley Ranch","Henderson","NV","Las Vegas-Henderson-Paradise","Clark",277,,,,,,,,,,,,,,,,,1495,1495,1495,1472.5,1495,1450,1450,1495,1350,1350,1500,1550,1497.5,1475,1475,1572.5,1600,1600,1495,1500,1450,1492.5,1564.5,1550,1512.5,1695,1600,1550,1495,1500,1500,1500,1617.5,1600,1550,1550,1600,1550,1595,1600,1595,1567.5,1567.5,1575,1600,1690,1650,1670,1600,1650,1672.5,1675,1595,1600,1597.5,1650,1600,1735,1750,1625,1747.5,1600,1725,1592.5,1690,1595,1695,1550,1500,1600,1600,1650,1750,1795,1775,1750,1700,1725,1700,1700,1695,1741,1785,1770,1772.5,1737.5,1800,1835
"Seatack","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1750,1697.5,1700,1725,1697.5,1795,1700,1850,1750,1600,1650,1680,1700,1675,1725,1750,1760,1800,1522.5,1650,1797.5
"Lower Moyamensing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1275,1297.5,1300,1300,1300,1262.5,1212.5,1250,1300,1300,1300,1300,1300,1395,1300,1297.5,1300,1300,1300,1337.5
"Near Southeast","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.5,725,695,720,695,717.5,695,725,750,725,750,700,675,700,700,725,725,750,750,750,737.5,725
"Midtown","New York","NY","New York-Newark-Jersey City","New York",281,,,,,,,,,,,,,,,,,,3595,3595,4032,3757.5,3750,3850,4032,3650,3572.5,3577,3300,3495,3500,3590,3597.5,3597.5,3645,3610,3600,3525,3600,3635,3595,3595,3595,3495,3544,3490.5,3495,3495,3495,3495,3486,3497.5,3500,3495,3486,3495,3495,3495,3495,3495,3495,3495,3500,3500,3519.5,3495,3519.5,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3495,3497.5,3519.5,3495,3495,3519.5,3495,3495,3544,3544,3557,3557,3495,3495,3495,3495,3495,3495,3495,3495,3519.5,3495,3495,3490.5,3486,3495
"University Park","Gary","IN","Chicago-Naperville-Elgin","Lake",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,725,750,750,750,750,750,795,800,769,750,750,775
"Pleasant Valley","Austin","TX","Austin-Round Rock","Travis",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,595,595,595,595,597.5,600,600,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,592.5,595,595,595,592.5,592.5,595,595,595,595,595,595,600,597.5,597.5,597.5,595,595,609,609,640,640,609,595,595,609,597.5,609,624.5
"Five Points","Denver","CO","Denver-Aurora-Lakewood","Denver",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2300,2500,2550,2500,2700,2700,2600,2490,2600,2497.5,2447.5,2512.5,2482.5,2525,2525,2300,2397.5,2475,2400
"Point Breeze","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1395,1350,1400,1462.5,1500,1495,1490,1450,1400,1425,1490,1424.5,1450,1450,1500,1500,1500,1500,1500,1500,1500
"Tudor City","New York","NY","New York-Newark-Jersey City","New York",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3812,3687,3500,3497.5,3495,3497.5,3500,3500,3195,3562,3562,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3562,3562,3500,3500,3497.5,3500,3497.5,3562,3562,3500,3497.5,3497.5,3500,3500,3500,3500,3500,3500,3450,3562,3562,3562,3562,3550,3497.5,3500,3500,3500,3500,3500,3624,3812,3931
"Battery Park","New York","NY","New York-Newark-Jersey City","New York",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4850,4850,5147.5,4795,4695,4250,4395,4567.5,4700,4600,4400,4250,4295,4272.5,4200,3935,4067.5,4250,4250,4250,4092.5,4250,4250,4250,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4250,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5,4092.5
"Kenmore","Boston","MA","Boston-Cambridge-Newton","Suffolk",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630,3082,3232,3147.5,3350.5,3307,3312.5,3250,3071,3054,2993,3229,3294,3078,3192,3038,3192,3135,3019,3019,3000,3000,3192,3078,3078,3262.5,3192,3192,3038,3038,3000,2839,3109,3038,3192,3135,3078,3192,3192,3135,3216,3216,3038,3000,2900,3078,3058,2839,3200,3192,3135,3038,3038,3078,3078,3192,2839,2839,2839,3058,2888,2888,2888,3000,3038,2937,3204,3146,2987.5,2839,2937,2888,2800,2839,2839
"North Gateway","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa",289,,,,,,,,,,,,,,,1600,1597.5,1600,1595,1550,1550,1670,1695,1590,1572.5,1500,1500,1525,1600,1599.5,1595,1550,1400,1495,1495,1500,1600,1650,1650,1597.5,1550,1562.5,1500,1450,1397.5,1400,1462.5,1495,1500,1500,1537.5,1600,1650,1747.5,1725,1695,1597.5,1600,1630,1650,1695,1695,1722.5,1797.5,1697.5,1675,1695,1650,1595,1525,1600,1650,1600,1625,1575,1650,1587.5,1550,1650,1725,1800,1650,1712.5,1622.5,1750,1875,1750,1800,1900,1900,1897.5,1795,1700,1710,1650,1600,1699,1762.5,1700,1895,1795,1750,1745,1760,1750
"Grays Ferry","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1025,1100,1075,1000,1000,1075,1000,1000,1087.5,1075,1075,1000,1047.5,1000,1000,1100,1095,1100,1100,1150,1200,1175,1150,1175,1200,1162.5
"Alamo Farmsteads-Babcock Road","San Antonio","TX","San Antonio-New Braunfels","Bexar",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1350,1295,1222.5,1250,1225,1250,1250,1295,1322.5,1362.5,1370,1350,1375,1350
"Squirrel Hill South","Pittsburgh","PA","Pittsburgh","Allegheny",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.5,1575,1750,1750,1610,1550,1625,1725,1750,1697.5,1750,1600,1750,1787.5,1710,1750,1800,1800,1750,1700,1625
"Lake Hills","Bellevue","WA","Seattle-Tacoma-Bellevue","King",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2670,2600,2495,2399.5,2400,2545,2597,2700,2650,2850,2895,2800,2690,2697.5
"Rita Ranch","Tucson","AZ","Tucson","Pima",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,1100,1195,1200,1165,1200,1200,1200,1200,1205,1250,1200,1195,1195,1195,1205,1250,1250,1300,1300,1277.5,1245,1250
"West Oak Hill","Austin","TX","Austin-Round Rock","Travis",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2197.5,2199,2195,2197.5,2162.5,2097.5,2150,2200,2125,1972.5,2150,2000,2000,2175,2150,2195,2100,2095
"Provincetowne","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg",296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1750,1697.5,1660,1650,1650,1685,1700,1800,1700,1700,1700,1675,1650,1650,1695,1699.5,1695,1675,1675,1650
"Near Westside","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,675,695,697.5,675,662.5,650,650,650,650,650,675,695,695,685,675,675,715,700,695
"North Central","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.5,1800,2000,1997.5,1995,1995,1800,1800,1800,1700,1600,1650,1900,2000,2150,2100,2000,2050,2000,1950,1960,1925,2000,2000,2000,2000,2000.5,2000,2000,2000,2000,2000,1800,1750,1800,1800,1800,2000,2000,2000,1875,1875,1837.5,1800,1800,1795,1712.5,1800,2000,2000,1950,1950,1800,1800,1795,1700,1625,1575,1600
"Citizens Southwest","Jackson","MS","Jackson","Hinds",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5,750,775,750,750,750,750,775,750,750,750,737.5,725,725,725,775,750,750,750,750,750
"Pioneer Park","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.5,1195,1195,1220.5,1250,1250,1217.5,1250,1250,1280,1350,1290,1295,1272.5,1285,1297,1357,1395,1395,1350,1350
"Gold Coast","Chicago","IL","Chicago-Naperville-Elgin","Cook",301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.5,1677.5,1915.5,1901.5,1675,1657.5,1665,1734,1700,1634,1649,1632,1652.5,1625,1625,1625,1625,1625,1615,1625,1625,1625,1626,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1627,1626,1626,1626,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1626,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1625,1627,1626
"Belair-Edison","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1250,1300,1300,1300,1350,1300,1250,1200,1250,1250,1300,1250,1250,1200,1250,1300,1300,1300,1275,1300,1251,1250,1300,1251,1300,1300,1300,1225,1200,1200,1275,1287.5,1300,1300,1250,1250,1250,1275,1250,1275,1300,1300,1300,1300,1299,1300,1275,1222.5,1250,1250,1250,1295,1250,1300,1250,1250
"Chimney Lakes","Jacksonville","FL","Jacksonville","Duval",303,,,,,,,,,,,,,,,,,1150,1125,1150,1200,1125,1100,1075,1095,1097.5,1100,1100,1100,1150,1100,1100,1145,1100,1100,1100,1095,1100,1100,1162.5,1175,1150,1146,1150,1150,1150,1100,1150,1175,1175,1195,1195,1175,1175,1150,1195,1195,1150,1150,1150,1137.5,1150,1150,1150,1175,1195,1195,1190,1199,1175,1195,1185,1195,1227.5,1225,1250,1195,1275,1200,1209,1250,1275,1200,1250,1250,1250,1257.5,1285,1309,1325,1317,1300,1325,1325,1325,1350,1377,1395,1380,1365,1382.5,1375,1390,1395,1395
"Hunters Creek","Orlando","FL","Orlando-Kissimmee-Sanford","Orange",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,2020,1950,1975,1950,1850,1950,2047.5,2100,2075,2062.5,1900,1949.5,1972.5,2097.5,2100,1950,1995,2000,2000,2100
"Finn Hill","Kirkland","WA","Seattle-Tacoma-Bellevue","King",305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2650,2600,2550,2500,2500,2475,2400,2400,2675,2500,2695,2797.5,2749.5,2600,2550
"Roxborough","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",306,,,,,,,,,,,,,,,,1525,1600,1575,1600,1575,1575,1500,1500,1575,1600,1550,1600,1595,1550,1500,1537.5,1650,1600,1575,1500,1550,1500,1600,1625,1800,1700,1675,1600,1500,1550,1600,1600,1600,1600,1600,1650,1725,1650,1600,1550,1550,1512.5,1500,1550,1587,1600,1725,1700,1712.5,1700,1675,1650,1600,1600,1595,1600,1625,1650,1675,1690,1600,1737.5,1750,1600,1737.5,1500,1650,1637.5,1650,1725,1797.5,1795,1700,1699,1675,1650,1600,1600,1600,1625,1650,1725,1780,1770,1775,1737.5,1700,1699,1675
"Ceder Grove, Lynbrook","Shreveport","LA","Shreveport-Bossier City","Caddo",307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.5,600,600,575,572.5,550,550,600,600,600,600,600,600,597.5,562.5
"Boulevard Heights","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1875,1800,1750,1850,1762.5,1737.5,1774.5,1737.5,1742.5,1774.5,1865,1865,1850,1850,1850,1800
"Villages of Palm Beach Lakes","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1435,1475,1437.5,1400,1400,1412.5,1455,1450,1487.5,1450,1475,1475,1500,1475,1475,1500,1500,1500,1500,1500
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens",310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2680,2990,2980,2889,2895,2800,2805,2810,2810,2795,2797,2817.5,2823,2824.5,2824.5,2815,2810,2797,2820,2815,2815,2824,2823,2805,2777,2815,2802.5,2817.5,2817.5,2815,2802.5,2800,2805,2802.5,2815,2815,2817.5,2815,2815,2823,2817.5,2815,2820,2824,2815,2810,2802.5,2815,2815,2815,2815,2815,2815,2817.5,2815,2817.5,2815,2815,2810,2800,2805,2815,2817.5,2815,2815,2810,2820,2815
"Villages of Woodland Springs","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1750,1699.5,1700,1745,1750,1795,1795,1750,1750,1750,1750,1750,1750,1750,1800,1799,1795,1797.5,1795,1800
"Willow Meadows - Willowbend Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1800,1650,1700,1900,1807.5,1800,1800,1815,1815,1787,1800,1750,1800,1800,1750,1700,1807.5,1700,1725,1750
"East Oak Hill","Austin","TX","Austin-Round Rock","Travis",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542,1521,1395,1447.5,1292.5,1230,1250,1267.5,1425,1458.5,1542,1375,1518.5,1542,1483.5
"Jacksonville Heights","Jacksonville","FL","Jacksonville","Duval",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,950,950,985,995,935,975,995,995,1017.5,1050,1025,1050,1050,1099,1085,1100,1075,1100,1125,1062.5,1112.5,1125,1125,1000,1050,1050
"Buckroe","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,1017.5,1085,1037.5,995,975,980,950,1095,1000,995,1050,1097.5,1050,950,950,950,995,995,1050,1100,1050,995,1097,1200,1000,950,1095,995,1061,1086,1100,1100,1100,1100,1000,1000,995,1025,1025,1012.5,1025,1050,1047.5,1150,1195,1200,1195,1100
"North Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex",316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175,3150,3500,3000,3000,2918,3000,3000,2865.5,2884.5,2900,2909,2918,2918,2884.5,2884.5,3000
"Cochran's Crossing","The Woodlands","TX","Houston-The Woodlands-Sugar Land","Montgomery",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2295,2100,2100,2097,1985,1995,1950,1970,1950,1925,1925,1900,1875,1950,2000,2100,2275,2385,2220,1900
"Highland-Perkins","Baton Rouge","LA","Baton Rouge","East Baton Rouge",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1397.5,1550,1400,1500,1447.5,1495,1495,1400,1400,1400,1400,1425,1475,1462.5,1462.5
"Washington Square","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,2097.5,2135,2195,2047.5,2200,2300,2300,2250,2200,1995,1912.5,1900
