"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Bridgeport","Chicago","IL","Chicago-Naperville-Elgin","Cook",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312000,299000,314000,334900,349499.5,350000,349000,349000,336950,334900,341950,341950,349000,359000,384500,391750,364000,359000,365000,362000,374450,339450,382200,382200,392450,4e+05,395000,394444,425000,394388
"Whitestone","New York","NY","New York-Newark-Jersey City","Queens",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287500,1288000,1289000,1294444,1328000,1388000,1397000,1388000,1399999,1388000,1339000,1339000,1425000,1380000,1380000,1364000,1439500,1388888,1349000
"Silver Lake","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262500,1224500,1200000,1080000,1100000,1195000,1195000,1195000,1195000,1150000,1087500,1100000,1250000,1238000,1230250,1200000,1268888,1299999,1350000,1325000,1300000,1325000,1325000,1399000,1300000,1299999,1299000
"Wakefield","New York","NY","New York-Newark-Jersey City","Bronx",53,476950,452500,462500,460000,475000,470000,475000,479000,477000,475000,475000,454000,442500,439000,440000,449000,429500,432500,435000,449000,427000,427000,422000,405000,419000,439000,444000,449749.5,449000,435000,472000,477000,467000,475000,489000,489000,497000,484000,475000,475000,479000,499000,475000,499000,519000,499000,499499.5,489000,479000,479000,479000,479000,479000,479000,479000,479000,475000,479000,469000,479000,459000,459000,459000,459000,459000,485000,549999,529000,529000,529000,495000,499000,499000,525000,519000,519000,525000,525000,525000,529000,549000,569000,579000,579000,579000,579000,568000,549000,559000,549000,549000,529499.5,525000,542500,549000,549000,549000,563500,559000,574000,579000,579000,564000,569000,579499.5
"Dyker Heights","New York","NY","New York-Newark-Jersey City","Kings",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094000,1173500,1200000,1088000,1088000,1188000,1200000,1288000,1380000,1375000,1288000,1300000,1300000,1350000,1379500,1299000,1299000,1289500,1288500,1288000,1288000,1299000,1354000,1369000,1389000,1398000,1398500,1399000,1400000,1480000,1400000,1485000,1449500,1499000,1499000,1544000,1499000,1544000,1499500,1593000,1500000,1499500,1560000,1593000,1599500,1499000,1495000,1499450,1524999.5,1493500,1565000,1524999.5,1550000
"St. Albans","New York","NY","New York-Newark-Jersey City","Queens",55,455000,449000,449000,439000,439000,419800,419800,427000,421500,399499.5,409000,4e+05,399999,399000,399000,399000,399000,399000,399000,389000,389499.5,389999,399000,404500,399500,399000,399500,402750,409000,407000,429000,439000,425000,425000,429000,449000,465000,469000,469000,467000,469000,479499.5,499000,479499.5,499000,502499.5,479000,479000,469950,469000,479000,474499.5,469000,469000,469000,469000,475000,499000,499000,499000,499000,499000,499000,499000,549999,550000,539000,539000,549000,559000,550000,519495,565000,570000,569000,569000,549000,560000,580000,586000,649000,659000,649000,659000,659000,659000,650000,585000,544000,565000,514499.5,552500,590000,598500,585000,599000,639000,639000,615000,656999,659000,650000,649495,649500,635000
"Hollis","New York","NY","New York-Newark-Jersey City","Queens",56,413000,425000,429000,423949.5,459000,469000,464000,469000,419999,429990,439000,429990,450000,429000,422500,434495,439000,429495,399500,399000,399000,409499.5,410000,404450,399000,399900,397000,410000,445000,469000,469000,475000,469000,449000,449000,440000,449000,469000,472500,477000,459000,449000,449000,464000,504000,493450,503000,486500,479000,449000,469000,475000,479000,479000,519000,499450,525000,504500,514000,520000,515000,520000,520000,520000,510000,527000,539000,524500,539000,549000,549499.5,528900,549999,550000,549500,550000,550000,550000,537000,572500,585000,597000,620000,634500,620000,596500,592500,597000,599495,599495,599000,624000,695000,695000,599900,629000,594500,599000,599000,590000,589950,629000,662500,650000,679999
"Throggs Neck","New York","NY","New York-Newark-Jersey City","Bronx",57,512000,525000,525000,539000,525000,497000,499000,499000,525000,525000,519700,499000,499000,484000,489000,475000,475000,499000,499000,499000,499000,499000,499000,499000,468250,466250,474000,459000,499000,489000,480000,489000,475000,472000,469000,469000,484000,499000,499000,514450,549000,559000,549000,559000,559000,575000,569000,527000,517000,539000,549000,539000,559900,629000,579000,572000,577000,559000,579000,579000,579000,579000,579000,579000,579000,599000,639500,639500,599000,639500,599000,629000,590000,549000,549000,549000,579000,579000,599000,579000,589000,599000,625000,655000,649000,649000,646999.5,649000,649000,659000,664999,663500,650000,650000,680000,684500,675000,684000,679000,677000,675000,689000,689000,707000,715000
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864500,1850000,1850000,1800000,1649500,1639000,1925000,1987000,2200000,2237500,2325000,2350000,2391944,2272500,2297500,2150000,2100000,2125000,2250000,2395000,1999000,2049000,2125000,2172500,2100000,2199000,2187500,2250000,2150000,2049500,1962500,1859499.5,1975000,1862500,2100000,2300000,2350000,2200000,2262500,2324500,2350000,2249000,2264500,2197500,2239000,2299000,2289000,2214000,2214000,2229000
"Rochdale","New York","NY","New York-Newark-Jersey City","Queens",59,465000,450000,449000,449000,450000,457500,465000,475200,475200,481950,482000,472000,479000,479000,479000,464388.5,469000,469777,454500,459000,450000,459000,459000,459000,459000,449000,449949.5,449000,436000,437500,439000,449500,425000,432500,449900,459000,459000,449000,444000,448350,489000,479000,474500,499000,479000,498000,489000,5e+05,5e+05,525000,525000,549000,579000,549000,549450,529000,539000,569000,569000,539000,515555,515555,515555,529000,559000,599000,575000,576388.5,577777,577777,577777,585000,599000,599000,599000,599000,599000,632500,639000,649000,649000,679950,699000,699000,699000,699000,699000,650000,649000,639000,639000,639000,649000,649500,650000,650000,649000,660000,650000,649500,649000,649000,650000,650000,654500
