"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"Alhambra","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",23,1228,0,-0.00324675324675325,0.02248126561199,25211
2018-09-30,"Crown Heights","NY","New York-Newark-Jersey City","Kings","New York",24,2426,-0.00164609053497942,-0.00736497545008183,-0.036919412465264,1773
2018-09-30,"Jamaica","NY","New York-Newark-Jersey City","Queens","New York",25,2101,-0.000475737392959087,-0.0056791292001893,-0.0595344673231871,11546
2018-09-30,"Harlem","NY","New York-Newark-Jersey City","New York","New York",26,3174,0.000630517023959647,0.000946073793755913,-0.03905540417802,1343
2018-09-30,"Enterprise","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",27,1433,0.000698324022346369,0.00420462508759636,0.0287150035893754,44428
2018-09-30,"Williamsbridge","NY","New York-Newark-Jersey City","Bronx","New York",28,1844,-0.00108342361863489,-0.00324324324324324,-0.010198604401503,2943
2018-09-30,"East Harlem","NY","New York-Newark-Jersey City","New York","New York",29,2894,-0.0017247326664367,-0.00958247775496235,-0.0591677503250975,662
2018-09-30,"North Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Scottsdale",30,3177,-0.00157133878064111,-0.00469924812030075,-0.0034504391468005,41320
2018-09-30,"Roosevelt","CA","Fresno","Fresno","Fresno",31,1211,0,0,0.0271416454622561,24135
2018-09-30,"South Mountain","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",32,1214,0.000824402308326463,0.00165016501650165,0.013355592654424,28406
2018-09-30,"East San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",33,3341,0.00029940119760479,0.0024002400240024,0.0321285140562249,18025
2018-09-30,"Bushwick","NY","New York-Newark-Jersey City","Kings","New York",34,2337,-0.00128205128205128,-0.00848536274925753,-0.0704057279236277,990
