"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Fort Greene","New York","NY","New York-Newark-Jersey City","Kings",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.40279855692751,4.26356589147287,4.26978737740511,4.23514344262295,4.32186255104853,4.39706281372948,4.13367079115111,3.96933979189092,3.91746794871795,4.095,4.13103448275862,4.22174040148119,4.16551724137931,4.34005376344086,4.07857142857143,4.53333333333333,4.76747503566334,4.79651162790698,4.79285714285714,4.66111111111111,5.05066666666667,4.90997313102576
"North Park","San Diego","CA","San Diego-Carlsbad","San Diego",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.325,2.23076923076923,2.17708333333333,2.17587837837838,2.32291666666667,2.43055555555556,2.37668269230769,2.325,2.36607142857143,2.20670391061453,2.2,2.16186252771619,2.44799048122686,2.3,2.29754098360656,2.48633879781421,2.41666666666667,2.37655555555556,2.39333333333333,2.45833333333333,2.3
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83333333333333,2.84356819650937,2.74342105263158,2.76696832579186,2.85714285714286,2.96495956873315,3.1,3.08943089430894,3.09826958105647,3.14285714285714,2.92460325121631,3.112,2.79664804469274,2.91847826086957,2.94441095726468,3.00569800569801,3.125,3.01139601139601,3.01139601139601,3.11111111111111,3.25,3.125,3.16666666666667,3.15898179182897,3.0025,3.00694800569801,2.93333333333333,2.95676946539016,2.85714285714286,3,3.112,3.11688311688312,3.17074468085106,3.08012820512821,3.10755555555556,3.26670534958016,3.47767857142857,3.53092783505155
"Capitol Hill","Seattle","WA","Seattle-Tacoma-Bellevue","King",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3125,2.2012987012987,2.15968528368794,2.08333333333333,2.08636363636364,2.13928571428571,2.19,2.15833333333333,2.15833333333333,2.15269475747183,2.09545454545455,2.1,2.32191780821918,2.30751309489379,2.29553571428571,2.20055555555556,2.19,2.18364696734059,2.23214285714286,2.24166666666667,2.19,2.22727272727273,2.21442652329749,2.34084394904459,2.43922244094488,2.42647058823529,2.37037037037037,2.33953033268102,2.18746575342466,2.17579908675799,2.08012820512821,2.28278543655002,2.19434853420195,2.34671052631579,2.44093866329702,2.46323529411765,2.53224306964165,2.5922972972973,2.552,2.58916666666667,2.41411633146409,2.70186893203883,2.68912905276542,2.51578947368421,2.67241379310345,2.62527472527473,2.63157894736842,2.8125,2.8125,2.78461538461538,2.56,2.4953125,2.54003759398496,2.57611408199643,2.61309523809524,2.65492424242424,2.64718614718615,2.63961038961039,2.71509090909091,2.89642857142857,2.88193641618497,2.71818181818182
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16783216783217,3.06971153846154,3.14285714285714,3.25602140945584,3.05882352941176,3.15684210526316,3.30116279069767,3.43622960206127,3.38392857142857,3.36272727272727,3.44097222222222,3.36315789473684,3.33333333333333,3.3,3.24375,3.2,3.2,3.05527777777778,3.11555555555556,3.10394265232975,3.25520833333333,3.34902597402597,3.27044025157233,3.28571428571429,3.36745192307692,3.3633971291866,3.25
"West Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00858369098712,2.05456349206349,2.04210526315789,2.02564102564103,1.955,1.88063909774436,1.96127110228401,1.9811320754717,1.9811320754717,1.86440677966102,1.93298969072165,2.02272727272727,1.93298969072165,1.88,2.00858369098712,2.06185567010309,2.15,2.16120689655172,2.17948717948718,2.5,2.42363877822045
"Little Haiti","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51904761904762,1.43288084464555,1.55364145658263,1.38461538461538,1.50792010318026,1.51904761904762,1.61037234042553,1.625,1.41666666666667,1.52,1.4765873015873,1.40610631473754,1.51904761904762
"Homecrest","New York","NY","New York-Newark-Jersey City","Kings",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10567669172932,2.09090909090909,2.2,2.125,2.10625,2.25,2.2575,2.21825396825397,2.23529411764706,2.24121212121212,2.00267379679144,2.11920222634508,2.23529411764706,2.3,2.12854166666667,2.12375,2.23529411764706,2.11111111111111,1.95659722222222,2.08012820512821,2.00904977375566
"Pacific Beach","San Diego","CA","San Diego-Carlsbad","San Diego",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67424242424242,2.67424242424242,2.84583333333333,2.6587962962963,2.65833333333333,2.59935897435897,2.68974550898204,2.85347222222222,2.79580508474576,2.72850650945714,2.80934065934066,3.16827356403463,3.23238636363636,3.20938104448743,3.19148936170213
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40762463343109,1.49955237242614,1.37692307692308,1.3354142829102,1.34702314991142,1.375,1.3781163434903,1.37251908396947,1.40944326990839,1.37692307692308,1.29411764705882,1.36038961038961,1.34541311846845,1.32666666666667,1.32195945945946,1.32039473684211,1.384375,1.33965776837308,1.32195945945946,1.33333333333333,1.35411876765421,1.36208368915457,1.28708791208791,1.28679653679654,1.31293706293706,1.34161988773055,1.33333333333333,1.33333333333333,1.39110070257611,1.38059701492537
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.78445512820513,2.7906976744186,2.78445512820513,2.775,2.79463886225631,2.844,2.83020442219441,2.84305263157895,2.84305263157895,2.9057327896378,2.89446059431525,2.78571428571429,2.82514880952381,2.85714285714286,2.79285714285714,2.86458333333333,2.86521849593496,2.86824659671015,2.83229166666667,2.73333333333333,2.89930555555556,2.97297297297297,2.96137339055794,2.97297297297297,2.83229166666667,2.70535714285714,2.86761143410853,2.87063953488372,2.88194444444444,2.92165891750119,2.88461538461538,2.96137339055794,2.96717318176546,2.87063953488372,2.86761143410853,2.995,2.9718456725756,2.88,2.96137339055794,2.92157426366357,2.90525793650794,2.97297297297297,2.97297297297297,2.8855421686747,2.99,3,3.01724137931034,3.17572494083335,3.06274509803922,3.02724520686176,3.03179376404049,3.25133192822224,3.21421945463003,3.28342475199919,3.00906199592172,3,3.00044130626655,3,3.0008826125331,3.05483549351944,3.13333333333333,3.1
"Briarwood","New York","NY","New York-Newark-Jersey City","Queens",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11111111111111,2.11324786324786,2.21179624664879,2.0253164556962,2.1,2.0253164556962,2.07275132275132,2.16666666666667,2.08333333333333,2.0734126984127,2.38805970149254,2.34584450402145,2.125,2.195,2.16147727272727,2.32142857142857,2.29411764705882,2.25,2.2,2.18090909090909,2.18420454545455,2.27272727272727,2.14285714285714,1.93174342105263,2.23011363636364,2.47712418300654,2.32575757575758,2.21428571428571,2.44927536231884,2.13888888888889,2.32352941176471,2.42857142857143,2.42857142857143,2.28758169934641,2.40767045454545,2.403125,2.33333333333333,2.33471074380165,2.34592680047226,2.42785714285714,2.40909090909091,2.33333333333333,2.32291666666667,2.36875,2.25457516339869,2.27777777777778,2.33333333333333,2.34584450402145,2.3031746031746,2.33958891867739
"South End","Boston","MA","Boston-Cambridge-Newton","Suffolk",67,,,,,,,,,,,,2.99721448467967,3.05263157894737,2.99442896935933,2.97622585438336,2.89963112005366,3,3.02846448467967,3.23076923076923,3.14464845499328,3.125,3.125,3.0904749846254,3.06406685236769,3.07719471650642,3.07612095933264,3.08692052980132,3.2,3.18465909090909,3.13392857142857,3.12825860271116,3.15789473684211,3.11688311688312,3.16666666666667,3.11688311688312,3.23684210526316,3.23759203708754,3.22004608294931,3.29138431752178,3.43380921479559,3.4,3.29992826398852,3.32291666666667,3.28571428571429,3.29985652797704,3.30384615384615,3.33333333333333,3.42678571428571,3.39869281045752,3.47222222222222,3.53571428571429,3.56521739130435,3.55841371918542,3.37476235741445,3.33333333333333,3.33333333333333,3.38461538461538,3.38645418326693,3.42857142857143,3.52645026835674,3.53658536585366,3.5375234521576,3.6125,3.55263157894737,3.72384937238494,3.8,3.64779874213836,3.46216200597301,3.48848643266119,3.26739427012278,3.72372685185185,3.86103448275862,3.85857142857143,3.73333333333333,3.59856115107914,3.655,3.5792721188036,3.5364768683274,3.56975184439973,3.5,3.49094707520891,3.41798941798942,3.44401544401544,3.64285714285714,4.19031925031766,4.3125,4.2851929092805,4.37302423603793,4.24425051562396,4.28908554572271,4.28571428571429,4
"Bronzeville","Chicago","IL","Chicago-Naperville-Elgin","Cook",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.03452380952381,1.03055555555556,1.06458333333333,1.11176470588235,1.11143790849673,1.11111111111111,1.11176470588235,1.14338035811177,1.13382352941176,1.12859848484848
"Roslindale","Boston","MA","Boston-Cambridge-Newton","Suffolk",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75659090909091,1.92840909090909,1.94247787610619,1.92307692307692,1.94346116027532,1.77424483306836,1.70833333333333,1.72916666666667,1.66666666666667,1.74901960784314,1.67234848484848,1.53589743589744,1.5375,1.71228070175439,1.79242424242424,1.87184343434343,1.81818181818182,1.77777777777778,1.82321428571429,1.825
"Brighton Beach","New York","NY","New York-Newark-Jersey City","Kings",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.34265734265734,2.325,2.31818181818182,2.41979856698662,2.49314271323244,2.45454545454545,2.37037037037037,2.44296296296296,2.51315789473684,2.44296296296296,2.49313621635095,2.54166666666667,2.46243169398907,2.4681686886193,2.42290748898678,2.48868778280543,2.49313621635095,2.3051724137931,2.34982332155477
"Financial District","New York","NY","New York-Newark-Jersey City","New York",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77055606605767,4.82041587901701,4.74941084053417,4.74516695957821,4.81029810298103,4.80274471376008,4.83606557377049,4.85512400452409,4.9192439862543,4.90322580645161,4.875,4.92898913951546,4.95,4.9996875,4.9518315018315,4.92307692307692,4.78579530581974,4.77567298105683,4.77957619407474,4.84615384615385,4.93671054972425,4.96075848700234,4.875,4.91981990133145,4.92832469994323,4.92021276595745,4.91734972677596,4.77567298105683,4.89704565801253,4.79017252396166,4.85512920908379,4.77707006369427,4.88113573407202,4.99569707401033,5.03343465045593,5.10040259230165,5.18076923076923,5.1245,5.05091092068848,4.9338146811071,4.92188826400679,4.886,4.82030178326475,4.85098967297762,4.88372832666461,4.85924932975871,4.9945652173913,5.04591686630522,5.12995896032832,5.01443001443001,5.135
