"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Rancho Bernardo","San Diego","CA","San Diego-Carlsbad","San Diego",78,,,,,,,,,,,,,1575,1585,1550,1550,1547.5,1599,1625,1625,1550,1595,1585,1572.5,1550,1595,1600,1595,1650,1500,1600,1675,1695,1575,1637.5,1650,1695,1695,1600,1600,1600,1695,1700,1800,1745,1775,1750,1675,1675,1685,1675,1650,1695,1695,1800,1800,1750,1695,1662.5,1785,1897.5,1700,1750,1822,1800,1895,1850,1950,1900,1900,1750,1900,1895,1925,1750,1872.5,1895,1897.5,1850,1900,1897.5,1850,1895,1895,1895,1895,1950,2000,2000,1975,1975,2000,1962.5,1975,2100,2100,2050,2050,2097.5,2150,2095,2185,2172.5,2300
"Brighton","Boston","MA","Boston-Cambridge-Newton","Suffolk",79,,,,,,,,,,,,,,,,,1600,1600,1700,2000,1925,1900,1750,1650,1800,1800,1850,1800,1800,1800,1780,1850,1850,2000,1950,1950,1900,1925,2000,2000,2000,2000,2000,1995,2000,1950,1900,1900,1950,1900,1900,2050,2000,2000,1995,1960,1900,1950,1950,1950,1995,1960,1975,1995,1995,1950,1975,1962.5,1975,2000,2000,2000,2000,2000,2050,2050,2100,2100,2100,2100,2000,2000,1950,2070.5,2100,2100,2100,2185,2150,2100,2100,2012,2000,2000,2000,2050,2100,2125,2200,2200,2200,2150,2100,2100
"Coral Way","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",80,,,,,,,,1787.5,1712.5,1600,1600,1525,1550,1500,1585,1600,1595,1600,1500,1637,1600,1695,1700,1700,1680,1700,1665,1600,1600,1700,1750,1700,1700,1700,1700,1650,1700,1700,1700,1700,1700,1800,1900,1875,1895,1862.5,1850,1900,1850,1850,1800,1750,1750,1850,1850,1925,1850,1800,1750,1775,1800,1812.5,1850,1900,1900,1900,1950,1960,1900,1950,1925,1900,1900,1900,1937.5,1950,1850,1850,1850,1890,1900,1895,1950,1800,1850,1800,1800,1850,1750,1810,1800,1800,1800,1865,1800,1875,1850,1875,1900,1850,1850,1900,1950,1900
"Parkchester","New York","NY","New York-Newark-Jersey City","Bronx",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1400,1400,1400,1425,1437.5,1437.5,1450,1450,1450,1426,1401,1450,1459,1450,1475.5,1497.5,1500,1500,1500
"South Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook",82,,,,,,,,,1800,1900,2000,1950,1897,1850,1900,1850,1875,1900,1900,1850,1900,1942,1924,1950,1950,1950,1995,2000,2000,2000,2062.5,2087,1982,1949.5,1969.5,1995,1995,1995,1995,2008.5,2015,2025,2085,2000,1950,1950,1958.5,1950,2045,2004,2047.5,2117.5,2100,2025,2000,2000,2000,2000,2050,2100,2118.5,2100,2045,2100,2100,2050,2100,2008,2000,2000,2004,2100,2100,2075,2050,2008,2100,2100,2125,2118.5,2075,2050,2025,2050,2075,2075,2100,2150,2200,2100,2100,2000,2000,2000,2000,2050,2100,2100,2155,2100,2100,2100,2045,2004
"Humboldt Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690,1590,1695,1850,2000,2000,1900,1875,1995,1995,1800,1725,1800,1787.5,1800,1799.5,1799.5,1950,1750,1850,1925
"Morningside Heights","New York","NY","New York-Newark-Jersey City","New York",84,,,,,,,,,,,,,,,,,,,,,,,,2600,2400,2397.5,2350,2500,2500,2495,2500,2635,2650,2650,2600,2595,2522.5,2595,2599,2695,2695,2600,2700,2912.5,3100,3200,3200,3200,3200,3200,3200,3200,3125,3200,3200,3150,3100,3030,3085,3030,3100,3200,3200,3200,3200,3200,3200,3200,3200,3200,3150,3150,3150,3200,3200,3100,3100,3100,3085,3150,3150,3085,3200,3150,3200,3200,3200,3200,3200,3150,3150,3200,3200,3150,3100,3200,3200,3092.5,3092.5,3100,3000,3042.5,3200,3100
"Edgewater","Chicago","IL","Chicago-Naperville-Elgin","Cook",85,,,,,,,,,,,,,,,,,,,1412.5,1350,1350,1300,1250,1200,1250,1299.5,1250,1095,1100,1175,1250,1297.5,1350,1350,1225,1375,1287.5,1325,1250,1300,1275,1225,1300,1350,1395,1300,1300,1359,1350,1300,1300,1250,1367,1437.5,1354.5,1354.5,1359,1400,1329.5,1487.5,1487.5,1425,1400,1400,1487.5,1475,1500,1500,1425,1450,1362.5,1375,1547.5,1547.5,1500,1400,1350,1400,1410,1497.5,1600,1400,1450,1537.5,1450,1495,1495,1500,1400,1400,1475,1395,1375,1377.5,1400,1400,1350,1350,1400,1450,1475,1500,1450,1475
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",86,,,,,,,,,,,,,,,,,,,,,,,,,1250,1295,1225,1350,1400,1300,1300,1295,1295,1300,1300,1300,1300,1350,1400,1400,1350,1395,1300,1300,1347.5,1300,1300,1262.5,1295,1285,1275,1300,1300,1300,1312.5,1300,1300,1372.5,1400,1400,1312.5,1295,1300,1350,1295,1295,1300,1325,1300,1300,1350,1350,1372.5,1400,1475,1400,1400,1400,1395,1422.5,1390,1322.5,1350,1300,1295,1300,1300,1367.5,1350,1350,1350,1300,1350,1400,1400,1397.5,1387.5,1400,1350,1400,1450,1400,1345,1350
"Lake View East","Chicago","IL","Chicago-Naperville-Elgin","Cook",87,,,,,,,,,,1650,1700,1550,1550,1400,1345,1300,1447.5,1400,1482.5,1475,1450,1450,1530,1540,1560,1520,1500,1500,1398.5,1450,1350,1500,1562.5,1600,1350,1450,1495,1297.5,1285,1250,1262.5,1277.5,1307.5,1295,1500,1500,1500,1400,1500,1500,1550,1610,1685,1600,1600,1600,1650,1700,1700,1590,1550,1570,1600,1620,1600,1697.5,1650,1620,1600,1649,1600,1600,1550,1575,1550,1600,1600,1600,1600,1397.5,1485,1450,1405,1595,1600,1600,1600,1620,1600,1625,1695,1600,1560,1550,1535,1550,1600,1600,1600,1600,1650,1650,1650,1595
"Fort Greene","New York","NY","New York-Newark-Jersey City","Kings",88,,,,,,,,,,,,,,,,,,,,2775,2820,2350,2547.5,2500,2460,2445.5,2350,2295,2295,2450,2450,2450,2497.5,2500,2600,2619,2625,2654,2600,2795,2695,2595,2795,2675,2950,2900,2932.5,2800,2800,2800,2862.5,2900,2982.5,3400,3400,3050,2995,2980,2982.5,3156.5,3163,3150,3075,3081.5,3200,3421.5,3547.5,3150,2965,2950,3000,3191.5,3395,3200,3500,3050,3000,3100,3163,3000,3000,2950,3000,2800,3200,3000,2982.5,2850,3100,3200,3187.5,3100,3000,2850,2875,2850,2850,2882.5,2885,2700,2965,2800,2900,2982.5
"South Shore","Chicago","IL","Chicago-Naperville-Elgin","Cook",89,,,,,,,,,,,,,,,,,,,,,,,,1087.5,950,850,912,927,950,950,937,850,900,900,900,897.5,900,900,950,895,900,810,797,780,900,900,850,900,900,900,900,897.5,872.5,950,1000,950,945,950,995,1000,997.5,1000,1047.5,1000,875,900,875,887.5,962.5,975,995,950,995,1022.5,1050,975,1037.5,1022.5,962.5,995,950,1049,999.5,1100,1100,1095,1100,1050,1050,1099,1050,1100,1080,1097.5,1100,1057.5,1044,1000,1012.5,1100,1100,1097.5,1050,1012.5
"North Park","San Diego","CA","San Diego-Carlsbad","San Diego",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1975,1872.5,1825,1895,1995,1995,1995,1922.5,1995,1995,1900,1950,1972.5,1950,1912.5,2050,2000,1895,2022.5,2050
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk",91,,,,,,,,,,,,,,,2500,2400,2500,2500,2300,2425,2400,2400,2400,2500,2500,2500,2500,2700,2700,2700,2700,2700,2650,2793,2650,2650,2725,2793,2905,2916,2887.5,2900,2750,2700,2600,2550,2600,2550,2600,2600,2600,2800,2900,2800,2800,2800,2700,2700,2700,2700,2700,2700,2700,2800,2800,2900,2850,2800,2800,2800,2750,2800,2809,2850,2900,2995,2900,3000,3047.5,3000,2900,3000,2800,2837.5,2900,3000,3000,3000,3000,3150,3000,3000,3000,2900,3000,3000,3000,3000,3000,3200,3200,3200,3200,3100
"Central","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1172.5,1125,1150,1200,1250,1150,1162.5,1150,1100,1100,1150,1199,1200,1200,1197,1199,1199,1175,1200,1200,1200,1199
"Downtown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",93,,,,,,,,,,,,,,,,,,,,,,2300,2250,2312.5,2489.5,2550,2397.5,2300,2400,2500,2325,2100,2288,2322.5,2341,2251,2200,2301,2495,2600,2525,2500,2397.5,2500,2500,2300,2500,2650,2600,2600,2600,2700,2600,2725,2700,2900,2675,2600,2795,2800,2750,2650,2600,2595,2700,2700,2750,2800,2850,2850,2825,2850,2900,2900,2750,2650,2750,2600,2600,2772.5,2625,2925,2775,2700,2700,2800,2800,2900,2900,3050,3000,3000,3000,2990,2825,2900,2915,2850,2900,2949,2937,2850,2950,2854.5
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2995,3100,3400,3550,3450,3425,3425,3300,3425,3450,3400,3400,3400,3500,3500,3550,3600,3600,3600,3350,3400,3450,3500
"Del Rey","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3700,4200,3705,3647.5,3647.5,4000,3906,3895,3899,4137,4056.5,4231.5,4279,4306,4128.5,4245,4205.5
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1450,1399,1399,1495,1462.5,1495,1497.5,1495,1470,1425,1450,1450,1525,1625,1599.5,1599.5,1600,1562.5,1625,1600,1472.5
"Sawtelle","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3100,3300,3300,3262.5,3385,3500,3547.5,3400,3500,3545,3400,3795,3900,4022.5,3950,4126,4195,3800,3797.5,3600,3600,3795
"Capitol Hill","Seattle","WA","Seattle-Tacoma-Bellevue","King",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.5,1970,1992.5,2000,2200,2295,2300,2195,1999,1975,1962.5,2100,2197.5,1962.5,1950,1997.5,1950,2150,2100,2100,2050
"Columbia Heights","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2555,2399,2500,2600,2500,2725,2674.5,2400,2300,2425,2400,2400,2295,2550,2670,2712.5,2600,2600,2397.5,2600
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,5495,5495,5500,5650,5600,5450,5400,5925,6200,6350,5775,5900,6000,6225,5997.5,5995,5972.5,5995,5995,5972.5,5850
"Brentwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497.5,3800,3650,3200,3300,3450,3225,3237.5,3600,3845,3850,4000,3950,4075,3950,4199,4125,4075,4100,4500,4200,3850,3900,4200,4150,3800,3999.5,4125,3950,3975,4025,4150,4197.5,4400,4450,4595,4500,4072.5,4072.5,4500,4050,4100,4150,4100,4050,4350,4500,4647.5,4500,4850,4772.5,4750,4700,4572.5,4250,4350,4500,4200,4395,4500,4500,4500,4350,4395,4495,4275,4350,4425,4600
"West Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.5,2000,1875,1887.5,1950,2100,1850,1900,1875,1825,1925,1875,1875,1800,1900,1925,1850,1895,1912.5,1950,2100
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Urban Honolulu","Honolulu",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1797.5,1700,1600,1700,1675,1625,1762.5,1800,1650,1800,1695,1700,1700,1700,1700,1800,1575,1800,1850,1800,1750,1750,1700,1687.5,1750,1770,1700,1750,1700,1650,1700,1675,1650,1645,1650,1740,1700,1650,1695
"Aliamanu-Salt Lake-Foster Village","Honolulu","HI","Urban Honolulu","Honolulu",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.5,1862.5,1850,1800,1775,1800,1800,1750,1800,1885,1800,1900,1895,1812.5,1825,1875,1850,1850,1775,1872.5,1800,1800
"Pacific Beach","San Diego","CA","San Diego-Carlsbad","San Diego",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425,2372.5,2450,2400,2550,2895,2722.5,2750,2641.5,2750,2650,2495,2700
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1800,1800,1850,1877,1850,1924,1961.5,1948,1888.5,1800,1800,1672.5,1775,1912.5,1700,1700,1585,1697.5,1589.5,1450,1550,1550,1600,1500,1500,1475,1525,1695,1697.5,1600,1695,1675,1650,1695,1650,1650,1600,1600,1695,1695
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson",107,,,,,,,,,,,,,,,,,,,2100,2100,2200,2200,2150,2100,2100,2175,2300,2325,2350,2400,2340,2187.5,2397.5,2400,2300,2300,2300,2350,2317.5,2350,2330,2300,2350,2300,2400,2400,2375,2300,2300,2300,2300,2375,2350,2450,2400,2375,2400,2350,2400,2600,2600,2600,2587.5,2625,2750,2700,2650,2700,2700,2625,2500,2600,2500,2500,2500,2640,2600,2500,2500,2650,2550,2400,2725,2600,2545,2500,2650,2725,2650,2540,2500,2537.5,2575,2500,2400,2400,2400,2500,2500,2500,2600,2650,2700,2625
"South End","Boston","MA","Boston-Cambridge-Newton","Suffolk",108,,,,,,,,,,,,,,,2400,2400,2400,2550,2700,2700,2700,2750,2600,2800,2725,2750,2600,2800,2800,2900,2900,2950,2900,2850,2800,2997.5,2875,2997.5,2850,2800,2800,2900,2850,2800,2900,2975,2900,2900,2800,2800,2800,2950,2900,2970,2900,2900,2800,2750,2850,2950,2995,3000,3000,3000,3000,2995,3000,2950,2950,2950,2997.5,3000,3137.5,3000,3000,2900,3200,3000,2995,3000,2850,2700,2995,3081,3100,3150,3200,3200,3200,3100,3000,2875,2900,2900,2950,2995,3100,3100,3075,3000,3000,3100,3100,3100
"Westchase","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,1000,1025,1037.5,980,950,950,950,915,875,907.5,950,926.5,950,956,953,975.5,975.5,953,950
"Bronzeville","Chicago","IL","Chicago-Naperville-Elgin","Cook",110,,,,,,,,,,,,,,,,,,,,,1350,1399.5,1400,1500,1460,1400,1400,1397,1395,1500,1399.5,1399,1335,1272.5,1300,1350,1425,1425,1425,1375,1325,1262.5,1320,1397.5,1500,1500,1475,1462.5,1475,1457.5,1412.5,1495,1450,1500,1500,1450,1497.5,1500,1500,1500,1500,1500,1600,1580,1522.5,1545,1500,1450,1400,1500,1475,1500,1400,1425,1500,1450,1500,1600,1500,1500,1500,1450,1500,1650,1500,1600,1595,1575,1500,1600,1600,1600,1600,1600,1500,1575,1650,1625,1550,1600,1650,1590,1695,1695
"Washington Avenue Coalition - Memorial Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.5,1601,1540,1554,1554,1490,1497.5,1500,1554,1600,1520,1585,1585,1602,1600,1540,1540,1540,1568,1554,1658,1790,1801,1800,1850,1812,1800,1724,1845,1800,1828.5,1801,1602,1658,1658,1790,1568,1650,1554,1559,1613.5,1550,1600,1725,1600,1654,1650,1584,1585,1650,1626,1585,1540,1568,1540,1613.5,1568,1554,1585,1600,1600,1568
"Capitol Hill","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2200,2225,2350,2395,2275,2100,2125,2100,2150,2200,2200,2195,2200,2197.5,2372.5,2350,2300,2225,2299.5
"Brighton Beach","New York","NY","New York-Newark-Jersey City","Kings",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3150,2950,2625,2400,2100,2449.5,2500,2700,3000,3100,2800,3100,2775,2700,2700,2692.5,2750,2800,2725,2700,2600,2675,2790,2800,2775,2500,2200,2200,2225,2550,2550
"Financial District","New York","NY","New York-Newark-Jersey City","New York",114,,,,,,,,,,,,,,,3000,3047.5,3200,3192.5,3250,3295,3325,3325,3300,3300,3392.5,3395,3395,3319.5,3400,3450,3450,3395,3415,3400,3395,3400,3324,3250,3215,3295,3250,3295,3295,3350,3795,3850,3800,3750,3795,3750,3750,3800,3850,3850,3995,3899.5,3987.5,3900,3800,3800,3800,3697.5,3800,3800,3714,3800,3750,3800,3885,3862.5,3800,3800,3800,3825,3800,3658,3750,3700,3795,3610.5,3658,3650,3500,3500,3600,3650,3600,3610.5,3552,3500,3750,3700,3750,3700,3795,3750,3820,3775,3800,3800,3650,3672.5,3700,3750
"Ravenswood","Chicago","IL","Chicago-Naperville-Elgin","Cook",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1700,1700,1700,1750,1695,1695,1695,1722.5,1595,1550,1600,1650,1670,1650,1695,1675,1650,1595,1637.5,1600
"Otay Ranch","Chula Vista","CA","San Diego-Carlsbad","San Diego",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,2295,2147.5,2220,2295,2350,2350,2325,2300,2300,2162.5,2217.5,2300,2397.5,2350,2325
"Hawaii Kai","Honolulu","HI","Urban Honolulu","Honolulu",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2875,2800,2800,2850,2750,2650,2787.5,2800,2700,2575,2700,2700,2742.5,2900,2800,2800,2812.5,2625,2747.5
"North Dorchester","Boston","MA","Boston-Cambridge-Newton","Suffolk",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2412.5,2500,2700,2650,2700,2597.5,2500,2400,2400,2500,2500,2625,2600,2700,2725,2600,2600,2500,2500,2500
"McCully-Moiliili","Honolulu","HI","Urban Honolulu","Honolulu",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1625,1687.5,1750,1695,1695,1695,1725,1650,1650,1625,1662.5,1650,1685,1700,1700,1750,1662.5,1600,1500,1650,1795
"Flatiron District","New York","NY","New York-Newark-Jersey City","New York",120,,,,,,,,,,,,,,,,3400,3485,3300,3295,3295,3295,3171,3150,2995,3192,3195,3190,3362.5,3500,3650,3650,3592.5,3600,3500,3500,3475,3450,3482,3500,3695,3700,3600,3650,3650,3725,4000,3997.5,3937.5,4015,4090,4200,4100,4653,4075,4150,4150,4200,4150,4290,4595,4488,4500,4469,4500,4445,4500,4488,4469,4500,4500,4450,4600,4597.5,4495,4340,4225,4040,4000,3950,4000,4090,4062.5,3790,4090,4250,4525,4488,4500,4500,4387.5,4200,4500,4500,4469,4445,4447.5,4250,4000,4000,4090,4125,4225,4100,4075
"Clinton Hill","New York","NY","New York-Newark-Jersey City","Kings",121,,,,,,,,,,,,,,,,,,,,,,2600,2450,2450,2585,2400,2300,2349.5,2400,2430,2595,2525,2567.5,2500,2300,2492.5,2500,2750,2700,2825,2950,2897.5,2785,2800,3000,3000,2995,2956,2978,2956,2800,2800,2895,2888,3100,3000,3050,3000,2950,3000,3000,3000,3100,3000,3000,3000,3100,3100,3000,3000,3250,3100,3100,3400,3100,3100,3000,3075,3100,3000,2705,2680,3000,3100,3200,3300,3147.5,3147.5,3197.5,3195,3247.5,3350,3297.5,3300,3150,3100,3000,2937.5,3000,3000,3047.5,3095,3050,3000
"Woodbridge","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2500,2475,2500,2450,2650,2700,2700,2650,2525,2495,2475,2600,2700,2775,2700,2650,2600,2750,2700,2700
"Winchester","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1660,1672.5,1895,2000,2200,1900,1850,1700,1795,1780,1787.5,1675,1675,1650,1685,1650,1650,1522.5,1750,1795,1725,1750
"West Town","Chicago","IL","Chicago-Naperville-Elgin","Cook",124,,,,,,,,,,,,,,,,,,,1900,2000,2075,2000,2025,2000,2100,2050,1925,2100,2200,1957,2000,2200,2200,2200,2200,2200,2200,2110,2200,2324.5,2200,1900,1950,2200,2200,2100,2050,2050,2000,2000,2200,2400,2387.5,2225,2300,2500,2400,2250,2375,2600,2700,2350,2200,2497.5,2500,2375,2200,2300,2350,2362.5,2400,2450,2350,2487.5,2500,2500,2400,2350,2500,2375,2375,2325,2325,2395,2590,2300,2350,2600,2350,2350,2350,2300,2200,2175,2175,2200,2350,2450,2525,2500,2425,2300,2400,2300
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",125,2100,2000,2000,2000,2100,2000,2300,2200,2075,2100,2200,2100,1950,1995,1985,2000,2100,2100,2125,2150,2200,2200,2200,2200,2200,2200,2175,2150,2200,2275,2250,2275,2300,2300,2300,2300,2350,2350,2300,2300,2300,2300,2350,2400,2400,2400,2375,2390,2350,2350,2350,2400,2400,2400,2400,2400,2400,2400,2450,2450,2500,2500,2500,2500,2500,2500,2582.5,2500,2500,2500,2550,2550,2500,2500,2500,2450,2500,2495,2500,2500,2450,2500,2450,2450,2450,2450,2425,2400,2400,2450,2450,2400,2400,2450,2450,2500,2500,2500,2525,2600,2650,2600,2600,2600
"Allston","Boston","MA","Boston-Cambridge-Newton","Suffolk",126,,,,,,,,,,,,,,,,,,,,,,,1750,1900,2200,2200,2155,2112.5,2000,2000,1900,1950,1800,1750,1950,2200,2200,2275,2300,2300,2300,2325,2300,2290,2399,2400,2400,2400,2400,2400,2400,2450,2400,2400,2300,2300,2300,2300,2300,2500,2525,2400,2400,2350,2300,2300,2250,2300,2300,2400,2475,2599.5,2600,2450,2400,2400,2400,2300,2400,2400,2400,2400,2450,2450,2500,2450,2400,2300,2300,2300,2300,2400,2400,2400,2500,2500,2599,2500,2400,2400,2400,2350,2300,2395
"Northwood","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2400,2337,2150,2450,2350,2200,2050,2200,2297.5,2690,2400,2175,2175,2200,2300,2425,2250,2200
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",128,,,,,,,,,1990,2000,2075,1800,1650,1650,1650,1750,1650,1650,1600,1650,1700,1800,1700,1700,1800,1800,1800,1800,1825,1800,1700,1750,1750,1795,1850,1850,1850,1950,1950,1900,1900,1850,1800,1800,1850,1850,1882.5,1900,1950,1947.5,1900,1950,1975,1995,1900,1850,1900,1950,1950,1999.5,2000,2000,2000,2000,2000,2000,1900,1900,1950,1995,2100,2114.5,2200,2200,2000,1950,1950,1950,1900,1850,1800,1900,1800,1799.5,1800,1850,1800,1800,1800,1800,1850,1875,1850,1850,1850,1899.5,1950,1950,1900,1900,1900,1900,1900,1900
