RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09
273889,Green Valley South,Nevada,96,,,,,,,,,,,,,,,,,,,,,,,,,,285e3,284700,266200,266500,263800,253800,241800,244900,268e3,303200,307700,306900,269e3,292100,282400,283300,244600,237900,240600,232200,239e3,254400,252e3,254200,240400,267900,265300,262100,267200,257200,273100,249e3,276200,292200,311400,307100,287400,285500,271700,272700,273500,289e3,307e3,314200,320700,308900,321900,329300,334300,354e3,366300,377800,363e3,320400,324200,314400,344700,337500,331200,324300,355200,360900,375100,351700,364400,365300,35e4,335400,323300,338300,33e4,327e3,329100,340700,346500,353800,353900,348900,344600,378e3,390300,394900,388800,394600,403400,394e3,389200,384200,383600,377800,379300,380400,407500,412100,422700,412400,402900,400700,398400,432600,439300,
268379,Orangecrest,California,97,573600,557600,528700,433600,410600,414500,440900,439900,428600,385800,376300,364500,347500,332100,316800,315900,310800,321400,322700,324400,315200,313400,313700,317600,319900,322300,321600,319500,316400,325400,321e3,323100,307700,308400,308700,311400,309400,303500,297100,303600,307900,317e3,301100,296900,287500,292700,295e3,293900,295700,289100,281700,281600,287400,308100,307900,308400,312500,317400,314800,314700,325200,341600,343400,344500,354700,381e3,390800,392500,377700,390500,392900,407300,399500,403900,394800,4e5,393600,394500,387600,402600,403700,413300,399600,400200,400800,407300,401900,400300,411600,435600,44e4,435900,428100,427e3,431100,433600,438400,441600,446800,452400,445900,444500,446600,456400,46e4,462900,472200,477800,478500,480800,485600,482200,484e3,49e4,490300,484500,464700,473700,473700,504400,503500,514700,477100,486200,485100,511900,
121774,Petworth,District of Columbia,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614200,623800,635300,616e3,612700,600700,636500,653800,699e3,716100,695e3,658300,640200,659600,652500,656600,641e3,637900,656300,662400,693700,639800,658100,622300,664e3,666400,706200,721900,713200,694500,660500,670900,681500,737100,738900,748200,703300,711100,718200,737900,715700
270946,Sutton Place,New York,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046700,1077400,1131200,1080900,1006200,974100,1136100,1109600,1118200,840700,909800,958200,1025200,1118500,1176900,1185100,1192500,1079200,1151900,1140300,1246300,1319800,1270400,1291300,1098e3,1255400,1235500,1312400,1182300
275354,Sheep Mountain,Nevada,100,441600,447800,418300,384700,357800,359600,355600,365700,456900,477400,468100,384800,385700,378800,347100,310600,278200,276300,264200,296600,277800,287300,299500,324900,323e3,303800,299800,304500,279900,295500,287100,287800,270400,263600,265500,267800,287e3,282600,270100,253900,279100,262900,265e3,262e3,259500,245800,239500,249100,252800,248100,248800,273500,254400,258300,242100,253100,259700,263800,271500,265600,273e3,275900,290100,294800,307700,306500,307e3,307200,308600,302600,303300,308500,324e3,320400,317800,329800,335500,347600,346800,349500,364800,350300,357500,346200,341900,340300,343100,349400,353e3,344700,350800,350100,354800,369400,361e3,363600,372300,394300,401300,377300,364e3,362100,366600,375900,356500,378700,393400,436100,417600,419200,408400,397200,367700,392500,408600,449800,430700,444300,433500,464900,471400,473200,471900,458300,457900,420800,
270951,Tribeca,New York,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828600,2682500,2705400,2694100,2683900,2650500,2674500,2752600,2691800,2704900,2346300,2219900,2082100,2319500,2580300,2749100,2875700,2929e3,2705700,2750400,2952400,3192e3,3116900,3211900,3054100,3343900,3196e3,3496900,3181300,3402200,3405100,3528100,3307800,3310600,3373400,3466400,3788100,3949200,4214500,3897800,4040300,3784900,4051600,3856300,3946300,4368800,4899700,5032300,4642800,4134400,3827700,3275200,3335500,3820500,4006100,3603e3,3218500,3368e3,3915500,4180400,4026700,3779200,3401100,3203700
761974,Freeport-Hackberry,Texas,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357800,400300,392500,392300,377300,384200,385700,408e3,401600,427200,422800,434e3,415700,417600,411100,408200,416800,423800,426400,436700,433300,427100,408e3,401800,400600,400500,406700,404200,413400,427800,447600,495e3,472200,462800,396500,399e3,425600,447300,466200,466700,456700,
275564,Stapleton,Colorado,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478600,502e3,499900,501e3,486200,488e3,492100,491500,496900,502500,510900,521200,524800,531300,531500,537100,541500,558100,560700,569300,553900,576700,572900,579500,548500,547400,577500,595900,600500,558700,558900,567e3,593e3,576600,566300,565500,599100,623500,648200,652200,669100,639400,624200,595400,620600,624500,634700,624100,622800,638e3,643400,658400,691300
274385,Macalester-Groveland,Minnesota,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305200,325400,328900,344e3,338300,370300,371900,381e3,342800,340300,335700,348300,355800,353500,369200,367400,391600,372200,369700,386500,398e3,399100,360900,350300,373700,37e4,376e3,351100,356100,373400,413700,410600,406900,521100,533800,506800,363700,364400,387e3,393200,396300,400800,422200,422300,415600,392400,394200,398900,402400,400600,392700,384e3,396100,394100,406e3,395500,4e5,413700,402300,402900,406700,416500,427700,401800,409700
268126,East Sacramento,California,105,,,,,,,,,,,,,,,,,,,,,43e4,443800,453600,470200,458200,475900,455400,440400,433800,436400,428100,398600,447700,446100,470900,439700,436500,415500,367400,387500,400800,428100,389600,371500,377100,375400,381300,359500,365100,373700,387200,390500,388200,384100,382700,400800,414500,448200,437300,450900,427900,452200,460100,49e4,506600,506600,500300,489900,5e5,527e3,596600,619200,608800,561900,520400,499e3,485700,496200,529400,520900,525800,533700,552200,541300,526600,506800,539900,539800,547300,541200,546500,576100,565300,554400,532700,517200,537300,539500,568500,575600,595900,592500,592400,590500,598600,584500,597700,599800,632300,623800,604200,598600,581700,597700,584600,574500,654400,697e3,708800,690900,663900,689800,627400,653200,669900,698500,666700
